时间,报警阈值(米),报警点名称,报警点X(米),报警点Y(米),报警点Z(米),标签X(米),标签Y(米),标签Z(米),标签号,
"2026-01-21 16:12:25.538",0.300,"焊把钳下端",3.020,1.150,1.560,3.023,1.031,1.559,"T1",
"2026-01-21 16:12:25.638",0.300,"焊把钳下端",3.020,1.150,1.560,2.898,1.042,1.567,"T1",
"2026-01-21 16:12:25.738",0.300,"焊把钳下端",3.020,1.150,1.560,2.782,1.078,1.550,"T1",
"2026-01-21 16:12:26.139",0.300,"焊把钳下端",3.020,1.150,1.560,2.770,1.158,1.447,"T1",
"2026-01-21 16:12:26.239",0.300,"焊把钳下端",3.020,1.150,1.560,2.984,1.160,1.408,"T1",
"2026-01-21 16:12:34.988",0.300,"墙壁电源",2.440,2.570,0.970,2.533,2.773,1.162,"T0",
"2026-01-21 16:12:35.088",0.300,"墙壁电源",2.440,2.570,0.970,2.527,2.703,1.198,"T0",
"2026-01-21 16:12:35.189",0.300,"墙壁电源",2.440,2.570,0.970,2.514,2.629,1.236,"T0",
"2026-01-21 16:12:35.489",0.300,"墙壁电源",2.440,2.570,0.970,2.398,2.480,1.190,"T0",
"2026-01-21 16:12:35.588",0.300,"墙壁电源",2.440,2.570,0.970,2.363,2.406,1.206,"T0",
"2026-01-21 16:12:44.138",0.300,"墙壁电源",2.440,2.570,0.970,2.355,2.534,0.726,"T1",
"2026-01-21 16:12:44.239",0.300,"墙壁电源",2.440,2.570,0.970,2.364,2.524,0.736,"T1",
"2026-01-21 16:12:44.337",0.300,"墙壁电源",2.440,2.570,0.970,2.374,2.515,0.738,"T1",
"2026-01-21 16:12:44.438",0.300,"墙壁电源",2.440,2.570,0.970,2.384,2.504,0.743,"T1",
"2026-01-21 16:12:44.537",0.300,"墙壁电源",2.440,2.570,0.970,2.395,2.490,0.755,"T1",
"2026-01-21 16:12:44.638",0.300,"墙壁电源",2.440,2.570,0.970,2.409,2.475,0.770,"T1",
"2026-01-21 16:12:44.738",0.300,"墙壁电源",2.440,2.570,0.970,2.375,2.513,0.763,"T1",
"2026-01-21 16:12:44.839",0.300,"墙壁电源",2.440,2.570,0.970,2.386,2.500,0.776,"T1",
"2026-01-21 16:12:44.938",0.300,"墙壁电源",2.440,2.570,0.970,2.396,2.486,0.788,"T1",
"2026-01-21 16:12:45.039",0.300,"墙壁电源",2.440,2.570,0.970,2.403,2.477,0.795,"T1",
"2026-01-21 16:12:45.137",0.300,"墙壁电源",2.440,2.570,0.970,2.411,2.470,0.801,"T1",
"2026-01-21 16:12:45.238",0.300,"墙壁电源",2.440,2.570,0.970,2.419,2.463,0.804,"T1",
"2026-01-21 16:12:45.339",0.300,"墙壁电源",2.440,2.570,0.970,2.426,2.433,0.867,"T1",
"2026-01-21 16:12:45.438",0.300,"墙壁电源",2.440,2.570,0.970,2.433,2.427,0.870,"T1",
"2026-01-21 16:12:45.538",0.300,"墙壁电源",2.440,2.570,0.970,2.440,2.422,0.872,"T1",
"2026-01-21 16:12:45.638",0.300,"墙壁电源",2.440,2.570,0.970,2.447,2.415,0.876,"T1",
"2026-01-21 16:12:45.738",0.300,"墙壁电源",2.440,2.570,0.970,2.453,2.410,0.876,"T1",
"2026-01-21 16:12:45.839",0.300,"墙壁电源",2.440,2.570,0.970,2.456,2.407,0.875,"T1",
"2026-01-21 16:12:45.938",0.300,"墙壁电源",2.440,2.570,0.970,2.462,2.428,0.817,"T1",
"2026-01-21 16:12:46.037",0.300,"墙壁电源",2.440,2.570,0.970,2.465,2.423,0.823,"T1",
"2026-01-21 16:12:46.138",0.300,"墙壁电源",2.440,2.570,0.970,2.466,2.418,0.827,"T1",
"2026-01-21 16:12:46.237",0.300,"墙壁电源",2.440,2.570,0.970,2.464,2.418,0.827,"T1",
"2026-01-21 16:12:46.338",0.300,"墙壁电源",2.440,2.570,0.970,2.458,2.420,0.827,"T1",
"2026-01-21 16:12:46.438",0.300,"墙壁电源",2.440,2.570,0.970,2.446,2.426,0.821,"T1",
"2026-01-21 16:12:46.538",0.300,"墙壁电源",2.440,2.570,0.970,2.427,2.443,0.812,"T1",
"2026-01-21 16:12:46.638",0.300,"墙壁电源",2.440,2.570,0.970,2.397,2.476,0.789,"T1",
"2026-01-21 16:12:46.737",0.300,"墙壁电源",2.440,2.570,0.970,2.354,2.525,0.753,"T1",
"2026-01-21 16:12:47.588",0.300,"墙壁电源",2.440,2.570,0.970,2.580,2.816,1.001,"T0",
"2026-01-21 16:12:52.239",0.300,"焊机电源",1.450,2.100,0.390,1.680,2.081,0.551,"T1",
"2026-01-21 16:12:52.339",0.300,"焊机电源",1.450,2.100,0.390,1.650,2.167,0.393,"T1",
"2026-01-21 16:12:52.437",0.300,"焊机电源",1.450,2.100,0.390,1.631,2.237,0.253,"T1",
"2026-01-21 16:13:02.436",0.300,"电压电流旋钮",1.560,1.500,0.370,1.427,1.358,0.586,"T1",
"2026-01-21 16:13:02.537",0.300,"电压电流旋钮",1.560,1.500,0.370,1.412,1.374,0.540,"T1",
"2026-01-21 16:13:02.637",0.300,"电压电流旋钮",1.560,1.500,0.370,1.399,1.391,0.497,"T1",
"2026-01-21 16:13:02.737",0.300,"电压电流旋钮",1.560,1.500,0.370,1.386,1.407,0.451,"T1",
"2026-01-21 16:13:02.837",0.300,"电压电流旋钮",1.560,1.500,0.370,1.373,1.423,0.405,"T1",
"2026-01-21 16:13:02.937",0.300,"电压电流旋钮",1.560,1.500,0.370,1.363,1.437,0.355,"T1",
"2026-01-21 16:13:03.037",0.300,"电压电流旋钮",1.560,1.500,0.370,1.356,1.445,0.322,"T1",
"2026-01-21 16:13:03.137",0.300,"电压电流旋钮",1.560,1.500,0.370,1.349,1.452,0.300,"T1",
"2026-01-21 16:13:03.237",0.300,"电压电流旋钮",1.560,1.500,0.370,1.341,1.459,0.276,"T1",
"2026-01-21 16:13:03.337",0.300,"电压电流旋钮",1.560,1.500,0.370,1.337,1.464,0.266,"T1",
"2026-01-21 16:13:03.436",0.300,"电压电流旋钮",1.560,1.500,0.370,1.334,1.468,0.255,"T1",
"2026-01-21 16:13:03.537",0.300,"电压电流旋钮",1.560,1.500,0.370,1.334,1.469,0.246,"T1",
"2026-01-21 16:13:03.636",0.300,"电压电流旋钮",1.560,1.500,0.370,1.336,1.470,0.240,"T1",
"2026-01-21 16:13:03.736",0.300,"电压电流旋钮",1.560,1.500,0.370,1.340,1.470,0.236,"T1",
"2026-01-21 16:13:03.837",0.300,"电压电流旋钮",1.560,1.500,0.370,1.345,1.467,0.241,"T1",
"2026-01-21 16:13:03.937",0.300,"电压电流旋钮",1.560,1.500,0.370,1.352,1.463,0.252,"T1",
"2026-01-21 16:13:04.038",0.300,"电压电流旋钮",1.560,1.500,0.370,1.360,1.457,0.276,"T1",
"2026-01-21 16:13:04.737",0.300,"电压电流旋钮",1.560,1.500,0.370,1.376,1.462,0.319,"T1",
"2026-01-21 16:13:04.837",0.300,"电压电流旋钮",1.560,1.500,0.370,1.482,1.333,0.252,"T1",
"2026-01-21 16:13:04.937",0.300,"电压电流旋钮",1.560,1.500,0.370,1.470,1.336,0.220,"T1",
"2026-01-21 16:13:05.036",0.300,"电压电流旋钮",1.560,1.500,0.370,1.460,1.334,0.209,"T1",
"2026-01-21 16:13:05.136",0.300,"电压电流旋钮",1.560,1.500,0.370,1.447,1.333,0.186,"T1",
"2026-01-21 16:13:05.237",0.300,"电压电流旋钮",1.560,1.500,0.370,1.437,1.333,0.165,"T1",
"2026-01-21 16:13:05.337",0.300,"电压电流旋钮",1.560,1.500,0.370,1.431,1.332,0.162,"T1",
"2026-01-21 16:13:05.436",0.300,"电压电流旋钮",1.560,1.500,0.370,1.315,1.458,0.210,"T1",
"2026-01-21 16:13:05.537",0.300,"电压电流旋钮",1.560,1.500,0.370,1.315,1.448,0.237,"T1",
"2026-01-21 16:13:05.637",0.300,"电压电流旋钮",1.560,1.500,0.370,1.318,1.440,0.255,"T1",
"2026-01-21 16:13:05.738",0.300,"电压电流旋钮",1.560,1.500,0.370,1.324,1.427,0.291,"T1",
"2026-01-21 16:13:05.837",0.300,"电压电流旋钮",1.560,1.500,0.370,1.330,1.413,0.332,"T1",
"2026-01-21 16:13:05.936",0.300,"电压电流旋钮",1.560,1.500,0.370,1.337,1.392,0.386,"T1",
"2026-01-21 16:13:06.037",0.300,"电压电流旋钮",1.560,1.500,0.370,1.343,1.371,0.439,"T1",
"2026-01-21 16:13:06.137",0.300,"电压电流旋钮",1.560,1.500,0.370,1.351,1.351,0.485,"T1",
"2026-01-21 16:13:09.287",0.300,"接地夹下端",3.020,1.530,1.610,2.858,1.589,1.456,"T0",
"2026-01-21 16:13:09.387",0.300,"接地夹下端",3.020,1.530,1.610,3.043,1.551,1.475,"T0",
"2026-01-21 16:13:09.487",0.300,"接地夹下端",3.020,1.530,1.610,3.205,1.526,1.481,"T0",
"2026-01-21 16:13:13.336",0.300,"焊把钳下端",3.020,1.150,1.560,3.066,0.996,1.582,"T1",
"2026-01-21 16:13:13.436",0.300,"焊把钳下端",3.020,1.150,1.560,2.988,1.084,1.500,"T1",
"2026-01-21 16:13:13.536",0.300,"焊把钳下端",3.020,1.150,1.560,2.919,1.155,1.422,"T1",
"2026-01-21 16:13:13.636",0.300,"焊把钳下端",3.020,1.150,1.560,2.862,1.207,1.352,"T1",
"2026-01-21 16:13:16.436",0.300,"焊把钳下端",3.020,1.150,1.560,2.797,1.200,1.497,"T1",
"2026-01-21 16:13:16.537",0.300,"焊把钳下端",3.020,1.150,1.560,2.871,1.223,1.521,"T1",
"2026-01-21 16:13:16.637",0.300,"焊把钳下端",3.020,1.150,1.560,2.915,1.243,1.540,"T1",
"2026-01-21 16:13:16.736",0.300,"焊把钳下端",3.020,1.150,1.560,2.934,1.259,1.559,"T1",
"2026-01-21 16:13:16.736",0.300,"接地夹下端",3.020,1.530,1.610,2.934,1.259,1.559,"T1",
"2026-01-21 16:13:16.836",0.300,"焊把钳下端",3.020,1.150,1.560,2.949,1.262,1.564,"T1",
"2026-01-21 16:13:16.836",0.300,"接地夹下端",3.020,1.530,1.610,2.949,1.262,1.564,"T1",
"2026-01-21 16:13:16.935",0.300,"焊把钳下端",3.020,1.150,1.560,2.937,1.246,1.553,"T1",
"2026-01-21 16:13:17.037",0.300,"焊把钳下端",3.020,1.150,1.560,2.901,1.224,1.532,"T1",
"2026-01-21 16:13:17.136",0.300,"焊把钳下端",3.020,1.150,1.560,2.856,1.215,1.517,"T1",
"2026-01-21 16:13:17.237",0.300,"焊把钳下端",3.020,1.150,1.560,2.825,1.213,1.498,"T1",
"2026-01-21 16:13:17.336",0.300,"焊把钳下端",3.020,1.150,1.560,2.807,1.218,1.479,"T1",
"2026-01-21 16:13:17.436",0.300,"焊把钳下端",3.020,1.150,1.560,2.795,1.229,1.462,"T1",
"2026-01-21 16:13:17.537",0.300,"焊把钳下端",3.020,1.150,1.560,2.790,1.249,1.441,"T1",
"2026-01-21 16:13:17.637",0.300,"焊把钳下端",3.020,1.150,1.560,2.788,1.271,1.422,"T1",
"2026-01-21 16:13:23.335",0.300,"待焊钢板",0.810,0.460,0.000,0.621,0.566,0.131,"T1",
"2026-01-21 16:13:23.436",0.300,"待焊钢板",0.810,0.460,0.000,0.657,0.526,-0.057,"T1",
"2026-01-21 16:13:23.537",0.300,"待焊钢板",0.810,0.460,0.000,0.689,0.495,-0.206,"T1",
"2026-01-21 16:13:23.737",0.300,"待焊钢板",0.810,0.460,0.000,0.737,0.443,-0.221,"T1",
"2026-01-21 16:13:23.836",0.300,"待焊钢板",0.810,0.460,0.000,0.754,0.422,-0.139,"T1",
"2026-01-21 16:13:23.936",0.300,"待焊钢板",0.810,0.460,0.000,0.770,0.401,-0.073,"T1",
"2026-01-21 16:13:24.037",0.300,"待焊钢板",0.810,0.460,0.000,0.785,0.380,-0.022,"T1",
"2026-01-21 16:13:24.137",0.300,"待焊钢板",0.810,0.460,0.000,0.798,0.359,0.000,"T1",
"2026-01-21 16:13:24.237",0.300,"待焊钢板",0.810,0.460,0.000,0.810,0.342,0.000,"T1",
"2026-01-21 16:13:24.337",0.300,"待焊钢板",0.810,0.460,0.000,0.820,0.330,0.000,"T1",
"2026-01-21 16:13:24.436",0.300,"待焊钢板",0.810,0.460,0.000,0.827,0.324,0.000,"T1",
"2026-01-21 16:13:24.537",0.300,"待焊钢板",0.810,0.460,0.000,0.833,0.322,-0.000,"T1",
"2026-01-21 16:13:24.636",0.300,"待焊钢板",0.810,0.460,0.000,0.835,0.332,-0.000,"T1",
"2026-01-21 16:13:24.737",0.300,"待焊钢板",0.810,0.460,0.000,0.831,0.346,-0.000,"T1",
"2026-01-21 16:13:24.837",0.300,"待焊钢板",0.810,0.460,0.000,0.826,0.363,-0.000,"T1",
"2026-01-21 16:13:24.935",0.300,"待焊钢板",0.810,0.460,0.000,0.822,0.379,-0.000,"T1",
"2026-01-21 16:13:25.035",0.300,"待焊钢板",0.810,0.460,0.000,0.816,0.399,-0.035,"T1",
"2026-01-21 16:13:25.136",0.300,"待焊钢板",0.810,0.460,0.000,0.807,0.416,-0.084,"T1",
"2026-01-21 16:13:25.236",0.300,"待焊钢板",0.810,0.460,0.000,0.795,0.414,-0.145,"T1",
"2026-01-21 16:13:25.337",0.300,"待焊钢板",0.810,0.460,0.000,0.778,0.410,-0.201,"T1",
"2026-01-21 16:13:25.437",0.300,"待焊钢板",0.810,0.460,0.000,0.756,0.385,-0.271,"T1",
"2026-01-21 16:13:25.535",0.300,"待焊钢板",0.810,0.460,0.000,0.701,0.380,-0.184,"T1",
"2026-01-21 16:13:25.636",0.300,"待焊钢板",0.810,0.460,0.000,0.617,0.345,-0.036,"T1",
"2026-01-21 16:13:30.736",0.300,"待焊钢板",0.810,0.460,0.000,0.799,0.261,0.181,"T1",
"2026-01-21 16:13:30.836",0.300,"待焊钢板",0.810,0.460,0.000,0.758,0.328,0.201,"T1",
"2026-01-21 16:13:32.088",0.300,"待焊钢板",0.810,0.460,0.000,0.905,0.303,0.001,"T0",
"2026-01-21 16:13:32.885",0.300,"待焊钢板",0.810,0.460,0.000,0.970,0.259,-0.026,"T0",
"2026-01-21 16:13:43.785",0.300,"待焊钢板",0.810,0.460,0.000,1.063,0.412,0.015,"T0",
"2026-01-21 16:13:44.086",0.300,"待焊钢板",0.810,0.460,0.000,1.078,0.420,0.000,"T0",
"2026-01-21 16:13:44.786",0.300,"待焊钢板",0.810,0.460,0.000,1.075,0.469,0.028,"T0",
"2026-01-21 16:13:47.385",0.300,"待焊钢板",0.810,0.460,0.000,0.763,0.754,-0.026,"T0",
"2026-01-21 16:13:55.936",0.300,"待焊钢板",0.810,0.460,0.000,0.816,0.452,-0.132,"T1",
"2026-01-21 16:13:56.035",0.300,"待焊钢板",0.810,0.460,0.000,0.709,0.558,0.084,"T1",
"2026-01-21 16:13:56.235",0.300,"面罩把手",0.240,0.830,0.000,0.371,0.886,0.261,"T1",
"2026-01-21 16:13:57.385",0.300,"面罩把手",0.240,0.830,0.000,0.445,0.860,-0.055,"T0",
"2026-01-21 16:14:07.984",0.300,"墙壁电源",2.440,2.570,0.970,2.273,2.500,1.128,"T0",
"2026-01-21 16:14:08.085",0.300,"墙壁电源",2.440,2.570,0.970,2.412,2.401,1.129,"T0",
"2026-01-21 16:14:10.335",0.300,"墙壁电源",2.440,2.570,0.970,2.279,2.368,0.840,"T1",
"2026-01-21 16:14:10.433",0.300,"墙壁电源",2.440,2.570,0.970,2.301,2.377,0.830,"T1",
"2026-01-21 16:14:10.535",0.300,"墙壁电源",2.440,2.570,0.970,2.324,2.383,0.823,"T1",
"2026-01-21 16:14:10.634",0.300,"墙壁电源",2.440,2.570,0.970,2.290,2.401,0.781,"T1",
"2026-01-21 16:14:10.734",0.300,"墙壁电源",2.440,2.570,0.970,2.292,2.423,0.770,"T1",
"2026-01-21 16:14:10.835",0.300,"墙壁电源",2.440,2.570,0.970,2.288,2.451,0.752,"T1",
"2026-01-21 16:14:11.384",0.300,"墙壁电源",2.440,2.570,0.970,2.487,2.846,0.870,"T0",
"2026-01-21 16:14:11.485",0.300,"墙壁电源",2.440,2.570,0.970,2.481,2.838,0.873,"T0",
