rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw
2026-01-21 15:37:40.345,Tag 0,2.271,0.264,1.094,2.74,1.1,2.37,3.38,3.0,1.47,2.72,3.56,-76.49,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.394,Tag 1,3.148,0.731,1.099,3.35,1.08,2.03,3.51,3.15,1.08,2.45,3.39,-77.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.394,Tag 0,2.345,0.318,1.04,2.79,1.04,2.33,3.38,3.04,1.48,2.69,3.63,-76.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.445,Tag 0,2.345,0.318,1.04,2.79,1.04,2.33,3.38,3.04,1.48,2.69,3.63,-76.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.445,Tag 1,3.153,0.722,1.017,3.33,1.06,2.02,3.5,3.23,1.11,2.44,3.41,-77.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.495,Tag 1,3.153,0.722,1.017,3.33,1.06,2.02,3.5,3.23,1.11,2.44,3.41,-77.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.495,Tag 0,2.423,0.364,0.988,2.83,0.98,2.28,3.38,3.06,1.49,2.67,3.68,-76.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.546,Tag 0,2.423,0.364,0.988,2.83,0.98,2.28,3.38,3.06,1.49,2.67,3.68,-76.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.546,Tag 1,3.149,0.718,0.941,3.33,1.03,2.01,3.5,3.29,1.14,2.44,3.44,-78.12,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.595,Tag 1,3.149,0.718,0.941,3.33,1.03,2.01,3.5,3.29,1.14,2.44,3.44,-78.12,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.595,Tag 0,2.504,0.397,0.928,2.87,0.94,2.24,3.39,3.08,1.5,2.65,3.69,-76.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.646,Tag 0,2.504,0.397,0.928,2.87,0.94,2.24,3.39,3.08,1.5,2.65,3.69,-76.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.646,Tag 1,3.155,0.711,0.872,3.33,0.98,2.01,3.51,3.3,1.16,2.43,3.52,-77.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.694,Tag 0,2.575,0.424,0.874,2.88,0.91,2.21,3.39,3.11,1.5,2.64,3.72,-76.63,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.694,Tag 1,3.155,0.711,0.872,3.33,0.98,2.01,3.51,3.3,1.16,2.43,3.52,-77.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.746,Tag 0,2.575,0.424,0.874,2.88,0.91,2.21,3.39,3.11,1.5,2.64,3.72,-76.63,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.746,Tag 1,3.162,0.702,0.808,3.31,0.92,2.02,3.52,3.31,1.18,2.42,3.61,-77.87,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.796,Tag 0,2.634,0.445,0.821,2.9,0.88,2.18,3.39,3.14,1.49,2.63,3.78,-76.72,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.796,Tag 1,3.162,0.702,0.808,3.31,0.92,2.02,3.52,3.31,1.18,2.42,3.61,-77.87,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.846,Tag 1,3.165,0.692,0.75,3.3,0.89,2.02,3.51,3.37,1.19,2.4,3.59,-78.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.846,Tag 0,2.634,0.445,0.821,2.9,0.88,2.18,3.39,3.14,1.49,2.63,3.78,-76.72,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.897,Tag 1,3.165,0.692,0.75,3.3,0.89,2.02,3.51,3.37,1.19,2.4,3.59,-78.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.897,Tag 0,2.684,0.464,0.774,2.9,0.87,2.16,3.38,3.16,1.49,2.61,3.83,-77.11,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.945,Tag 0,2.684,0.464,0.774,2.9,0.87,2.16,3.38,3.16,1.49,2.61,3.83,-77.11,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.945,Tag 1,3.167,0.681,0.7,3.29,0.87,2.02,3.51,3.37,1.2,2.4,3.6,-78.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.996,Tag 1,3.167,0.681,0.7,3.29,0.87,2.02,3.51,3.37,1.2,2.4,3.6,-78.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:40.996,Tag 0,2.721,0.481,0.732,2.93,0.85,2.15,3.37,3.16,1.49,2.59,3.86,-76.48,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.046,Tag 0,2.721,0.481,0.732,2.93,0.85,2.15,3.37,3.16,1.49,2.59,3.86,-76.48,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.046,Tag 1,3.167,0.671,0.66,3.36,0.85,2.01,3.48,3.35,1.22,2.37,,-78.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.095,Tag 1,3.167,0.671,0.66,3.36,0.85,2.01,3.48,3.35,1.22,2.37,,-78.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.095,Tag 0,2.751,0.495,0.697,2.93,0.99,2.14,3.36,3.16,1.49,2.59,3.87,-76.39,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.146,Tag 0,2.751,0.495,0.697,2.93,0.99,2.14,3.36,3.16,1.49,2.59,3.87,-76.39,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.146,Tag 1,3.183,0.658,0.62,3.33,0.86,2.0,3.46,3.35,1.25,2.36,3.57,-78.49,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.197,Tag 0,2.764,0.517,0.692,2.93,1.06,2.12,3.34,3.17,1.49,2.59,3.83,-76.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.197,Tag 1,3.183,0.658,0.62,3.33,0.86,2.0,3.46,3.35,1.25,2.36,3.57,-78.49,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.246,Tag 1,3.192,0.65,0.583,3.31,0.87,1.97,3.44,3.3,1.26,2.33,3.53,-78.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.246,Tag 0,2.764,0.517,0.692,2.93,1.06,2.12,3.34,3.17,1.49,2.59,3.83,-76.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.295,Tag 1,3.192,0.65,0.583,3.31,0.87,1.97,3.44,3.3,1.26,2.33,3.53,-78.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.295,Tag 0,2.769,0.54,0.703,2.94,1.11,2.13,3.66,3.16,1.49,2.56,3.8,-76.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.346,Tag 0,2.769,0.54,0.703,2.94,1.11,2.13,3.66,3.16,1.49,2.56,3.8,-76.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.346,Tag 1,3.194,0.648,0.559,3.26,0.88,1.95,3.43,3.24,1.33,,3.49,-78.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.396,Tag 0,2.765,0.565,0.729,2.92,1.21,2.13,3.6,3.14,1.5,2.55,3.74,-76.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.396,Tag 1,3.194,0.648,0.559,3.26,0.88,1.95,3.43,3.24,1.33,,3.49,-78.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.445,Tag 0,2.765,0.565,0.729,2.92,1.21,2.13,3.6,3.14,1.5,2.55,3.74,-76.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.445,Tag 1,3.189,0.654,0.54,3.2,0.9,1.91,3.48,3.2,1.34,2.26,3.46,-78.62,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.496,Tag 1,3.189,0.654,0.54,3.2,0.9,1.91,3.48,3.2,1.34,2.26,3.46,-78.62,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.496,Tag 0,2.748,0.594,0.772,2.88,,2.13,3.56,3.12,1.52,2.53,3.69,-77.93,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.546,Tag 0,2.748,0.594,0.772,2.88,,2.13,3.56,3.12,1.52,2.53,3.69,-77.93,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.547,Tag 1,3.172,0.668,0.53,3.14,0.94,1.95,3.43,3.14,1.43,2.19,3.42,-79.07,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.596,Tag 0,2.759,0.581,0.665,2.83,1.3,2.18,3.52,3.08,1.54,2.52,3.63,-77.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.596,Tag 1,3.172,0.668,0.53,3.14,0.94,1.95,3.43,3.14,1.43,2.19,3.42,-79.07,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.646,Tag 1,3.144,0.681,0.535,3.13,1.04,1.94,3.39,3.08,1.39,2.11,3.36,-78.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.646,Tag 0,2.759,0.581,0.665,2.83,1.3,2.18,3.52,3.08,1.54,2.52,3.63,-77.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.696,Tag 1,3.144,0.681,0.535,3.13,1.04,1.94,3.39,3.08,1.39,2.11,3.36,-78.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.696,Tag 0,2.718,0.61,0.726,2.81,1.34,2.2,3.49,3.02,1.55,2.59,3.55,-78.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.746,Tag 0,2.718,0.61,0.726,2.81,1.34,2.2,3.49,3.02,1.55,2.59,3.55,-78.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.746,Tag 1,3.093,0.701,0.565,3.14,1.16,1.95,3.35,3.02,1.33,2.04,3.29,-78.48,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.796,Tag 0,2.678,0.626,0.771,2.8,1.41,2.2,3.51,2.97,1.74,2.56,3.48,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.796,Tag 1,3.093,0.701,0.565,3.14,1.16,1.95,3.35,3.02,1.33,2.04,3.29,-78.48,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.846,Tag 0,2.678,0.626,0.771,2.8,1.41,2.2,3.51,2.97,1.74,2.56,3.48,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.846,Tag 1,3.045,0.726,0.617,3.18,1.26,1.99,3.35,2.94,1.26,1.99,3.23,-78.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.895,Tag 1,3.045,0.726,0.617,3.18,1.26,1.99,3.35,2.94,1.26,1.99,3.23,-78.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.895,Tag 0,2.634,0.643,0.813,2.78,1.44,2.2,3.47,2.9,1.72,2.56,3.41,-78.2,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.946,Tag 1,3.001,0.749,0.686,3.21,1.35,2.05,3.36,2.89,1.16,1.96,3.2,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.946,Tag 0,2.634,0.643,0.813,2.78,1.44,2.2,3.47,2.9,1.72,2.56,3.41,-78.2,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.996,Tag 0,2.587,0.659,0.853,2.76,1.5,2.21,3.42,2.84,2.04,2.53,3.35,-77.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:41.996,Tag 1,3.001,0.749,0.686,3.21,1.35,2.05,3.36,2.89,1.16,1.96,3.2,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.046,Tag 0,2.587,0.659,0.853,2.76,1.5,2.21,3.42,2.84,2.04,2.53,3.35,-77.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.046,Tag 1,2.962,0.77,0.777,3.17,1.4,2.13,3.39,2.84,1.07,1.93,3.16,-79.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.096,Tag 0,2.541,0.675,0.884,2.75,1.56,2.3,3.41,2.8,1.93,2.47,3.3,-77.53,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.096,Tag 1,2.962,0.77,0.777,3.17,1.4,2.13,3.39,2.84,1.07,1.93,3.16,-79.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.146,Tag 1,2.923,0.78,0.88,3.14,1.48,2.21,3.39,2.8,0.99,1.92,3.13,-78.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.146,Tag 0,2.541,0.675,0.884,2.75,1.56,2.3,3.41,2.8,1.93,2.47,3.3,-77.53,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.194,Tag 0,2.459,0.723,1.085,2.77,1.59,2.38,3.45,2.77,1.82,2.43,3.25,-77.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.194,Tag 1,2.923,0.78,0.88,3.14,1.48,2.21,3.39,2.8,0.99,1.92,3.13,-78.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.245,Tag 0,2.459,0.723,1.085,2.77,1.59,2.38,3.45,2.77,1.82,2.43,3.25,-77.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.245,Tag 1,2.886,0.785,0.985,3.12,1.56,2.25,3.41,2.74,0.93,1.92,3.1,-78.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.294,Tag 1,2.886,0.785,0.985,3.12,1.56,2.25,3.41,2.74,0.93,1.92,3.1,-78.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.294,Tag 0,2.425,0.719,1.132,2.84,1.6,2.43,3.53,2.75,1.72,2.42,3.21,-77.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.344,Tag 0,2.425,0.719,1.132,2.84,1.6,2.43,3.53,2.75,1.72,2.42,3.21,-77.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.344,Tag 1,2.848,0.789,1.089,3.1,1.64,2.37,3.43,2.71,0.87,1.93,3.08,-78.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.395,Tag 0,2.41,0.71,1.185,2.89,1.67,2.48,3.58,2.73,1.65,2.42,3.19,-77.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.395,Tag 1,2.848,0.789,1.089,3.1,1.64,2.37,3.43,2.71,0.87,1.93,3.08,-78.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.445,Tag 0,2.41,0.71,1.185,2.89,1.67,2.48,3.58,2.73,1.65,2.42,3.19,-77.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.445,Tag 1,2.804,0.774,1.19,3.08,1.71,2.46,3.45,2.68,0.83,1.95,3.07,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.495,Tag 0,2.402,0.693,1.244,2.94,1.88,2.52,3.6,2.71,1.58,2.41,3.27,-77.67,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.495,Tag 1,2.804,0.774,1.19,3.08,1.71,2.46,3.45,2.68,0.83,1.95,3.07,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.595,Tag 1,2.804,0.774,1.19,3.08,1.71,2.46,3.45,2.68,0.83,1.95,3.07,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.595,Tag 0,2.385,0.692,1.328,2.98,1.87,2.56,3.61,2.69,1.52,2.42,3.31,-77.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.644,Tag 1,2.747,0.752,1.284,3.06,1.74,2.53,3.48,2.65,0.78,1.97,3.06,-78.56,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.644,Tag 0,2.385,0.692,1.328,2.98,1.87,2.56,3.61,2.69,1.52,2.42,3.31,-77.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.696,Tag 0,2.387,0.676,1.412,3.01,1.87,2.59,3.6,2.67,1.46,2.41,3.36,-78.13,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.696,Tag 1,2.747,0.752,1.284,3.06,1.74,2.53,3.48,2.65,0.78,1.97,3.06,-78.56,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.744,Tag 0,2.387,0.676,1.412,3.01,1.87,2.59,3.6,2.67,1.46,2.41,3.36,-78.13,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.745,Tag 1,2.689,0.719,1.368,3.05,1.77,2.61,3.5,2.63,0.73,2.0,3.05,-78.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.794,Tag 1,2.689,0.719,1.368,3.05,1.77,2.61,3.5,2.63,0.73,2.0,3.05,-78.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.794,Tag 0,2.399,0.662,1.484,3.02,1.87,2.63,3.6,2.65,1.42,2.41,3.38,-77.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.844,Tag 0,2.399,0.662,1.484,3.02,1.87,2.63,3.6,2.65,1.42,2.41,3.38,-77.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.844,Tag 1,2.639,0.683,1.443,3.04,1.8,2.67,3.5,2.61,0.69,2.02,3.04,-78.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.895,Tag 1,2.639,0.683,1.443,3.04,1.8,2.67,3.5,2.61,0.69,2.02,3.04,-78.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.895,Tag 0,2.412,0.654,1.548,3.01,1.99,2.66,3.59,2.65,1.52,2.41,3.4,-77.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.945,Tag 0,2.412,0.654,1.548,3.01,1.99,2.66,3.59,2.65,1.52,2.41,3.4,-77.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.945,Tag 1,2.594,0.644,1.509,3.05,2.07,2.71,3.58,2.6,0.65,2.05,3.05,-78.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.996,Tag 1,2.594,0.644,1.509,3.05,2.07,2.71,3.58,2.6,0.65,2.05,3.05,-78.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:42.996,Tag 0,2.4,0.662,1.616,3.03,1.94,2.67,3.59,2.65,1.46,2.4,3.32,-78.37,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.046,Tag 1,2.53,0.63,1.593,3.05,2.05,2.71,3.6,2.58,0.6,2.09,3.04,-78.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.046,Tag 0,2.4,0.662,1.616,3.03,1.94,2.67,3.59,2.65,1.46,2.4,3.32,-78.37,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.094,Tag 0,2.397,0.66,1.666,3.04,1.99,2.67,3.63,2.65,1.43,2.39,3.29,-78.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.094,Tag 1,2.53,0.63,1.593,3.05,2.05,2.71,3.6,2.58,0.6,2.09,3.04,-78.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.145,Tag 1,2.478,0.623,1.657,3.03,2.0,2.71,,2.59,0.57,2.12,3.04,-78.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.145,Tag 0,2.397,0.66,1.666,3.04,1.99,2.67,3.63,2.65,1.43,2.39,3.29,-78.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.195,Tag 1,2.478,0.623,1.657,3.03,2.0,2.71,,2.59,0.57,2.12,3.04,-78.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.195,Tag 0,2.404,0.647,1.693,3.05,2.01,2.69,3.69,2.64,1.42,2.39,3.27,-78.2,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.245,Tag 1,2.441,0.616,1.702,3.01,,2.71,3.91,2.62,0.54,2.75,3.07,-78.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.245,Tag 0,2.404,0.647,1.693,3.05,2.01,2.69,3.69,2.64,1.42,2.39,3.27,-78.2,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.295,Tag 1,2.441,0.616,1.702,3.01,,2.71,3.91,2.62,0.54,2.75,3.07,-78.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.295,Tag 0,2.401,0.644,1.72,3.06,2.03,2.68,3.74,2.63,1.39,2.38,3.24,-78.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.345,Tag 0,2.401,0.644,1.72,3.06,2.03,2.68,3.74,2.63,1.39,2.38,3.24,-78.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.345,Tag 1,2.486,0.523,1.615,2.99,1.96,2.72,4.12,2.63,0.51,2.72,3.08,-78.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.394,Tag 0,2.391,0.652,1.745,3.05,2.06,2.67,3.8,2.68,1.39,2.37,3.21,-78.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.394,Tag 1,2.486,0.523,1.615,2.99,1.96,2.72,4.12,2.63,0.51,2.72,3.08,-78.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.445,Tag 0,2.391,0.652,1.745,3.05,2.06,2.67,3.8,2.68,1.39,2.37,3.21,-78.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.445,Tag 1,2.455,0.527,1.641,2.99,1.92,2.73,4.31,2.64,0.48,3.09,3.08,-78.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.494,Tag 0,2.378,0.668,1.768,3.05,1.96,2.63,3.8,2.83,1.38,2.36,3.19,-77.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.494,Tag 1,2.455,0.527,1.641,2.99,1.92,2.73,4.31,2.64,0.48,3.09,3.08,-78.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.545,Tag 0,2.378,0.668,1.768,3.05,1.96,2.63,3.8,2.83,1.38,2.36,3.19,-77.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.545,Tag 1,2.432,0.533,1.654,2.98,1.89,2.73,4.46,2.64,0.45,2.96,3.09,-78.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.596,Tag 0,2.389,0.668,1.765,3.05,1.91,2.7,3.71,2.81,1.38,2.34,3.16,-77.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.596,Tag 1,2.432,0.533,1.654,2.98,1.89,2.73,4.46,2.64,0.45,2.96,3.09,-78.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.645,Tag 0,2.389,0.668,1.765,3.05,1.91,2.7,3.71,2.81,1.38,2.34,3.16,-77.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.645,Tag 1,2.443,0.506,1.632,2.98,1.86,2.71,4.46,2.62,0.45,2.84,3.1,-78.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.695,Tag 0,2.396,0.659,1.765,3.02,1.87,2.68,3.63,2.76,1.68,2.34,3.16,-77.63,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.695,Tag 1,2.443,0.506,1.632,2.98,1.86,2.71,4.46,2.62,0.45,2.84,3.1,-78.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.745,Tag 0,2.396,0.659,1.765,3.02,1.87,2.68,3.63,2.76,1.68,2.34,3.16,-77.63,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.745,Tag 1,2.453,0.481,1.609,2.98,1.85,2.7,4.31,2.62,0.45,2.69,3.09,-78.98,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.795,Tag 0,2.404,0.644,1.753,2.95,2.02,2.63,3.55,2.72,1.62,2.33,3.17,-77.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.795,Tag 1,2.453,0.481,1.609,2.98,1.85,2.7,4.31,2.62,0.45,2.69,3.09,-78.98,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.844,Tag 0,2.404,0.644,1.753,2.95,2.02,2.63,3.55,2.72,1.62,2.33,3.17,-77.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.844,Tag 1,2.462,0.463,1.589,2.99,1.84,2.66,4.17,2.62,0.47,2.56,3.08,-78.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.895,Tag 0,2.385,0.657,1.744,2.89,1.93,2.57,3.5,2.7,1.64,2.46,3.16,-78.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.895,Tag 1,2.462,0.463,1.589,2.99,1.84,2.66,4.17,2.62,0.47,2.56,3.08,-78.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.945,Tag 0,2.385,0.657,1.744,2.89,1.93,2.57,3.5,2.7,1.64,2.46,3.16,-78.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.945,Tag 1,2.394,0.547,1.69,3.06,1.83,2.59,4.04,2.62,0.52,2.43,3.07,-78.94,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.996,Tag 0,2.371,0.661,1.715,2.98,1.89,2.51,3.52,2.72,1.59,2.51,3.17,-77.92,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:43.996,Tag 1,2.394,0.547,1.69,3.06,1.83,2.59,4.04,2.62,0.52,2.43,3.07,-78.94,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:44.045,Tag 0,2.371,0.661,1.715,2.98,1.89,2.51,3.52,2.72,1.59,2.51,3.17,-77.92,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 15:37:44.045,Tag 1,2.42,0.554,1.672,3.2,1.83,2.51,3.93,2.62,0.58,2.32,3.07,-78.97,0,0,0,0,0,0,0,0,0,0,0,0
