rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw,
2026-01-21 15:37:32.046,Tag 0,2.452,-0.215,0.842,2.60,1.04,2.94,4.32,2.40,0.99,3.03,3.39,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.096,Tag 0,2.451,-0.208,0.841,2.61,1.03,2.94,4.34,2.40,0.99,3.03,3.39,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.145,Tag 0,2.451,-0.208,0.841,2.61,1.03,2.94,4.34,2.40,0.99,3.03,3.39,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.195,Tag 0,2.451,-0.198,0.844,2.61,1.03,2.93,4.29,2.40,0.99,3.03,3.39,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.246,Tag 0,2.451,-0.198,0.844,2.61,1.03,2.93,4.29,2.40,0.99,3.03,3.39,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.295,Tag 0,2.453,-0.195,0.844,2.62,1.02,2.94,4.28,2.40,0.99,3.02,3.39,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.345,Tag 0,2.453,-0.195,0.844,2.62,1.02,2.94,4.28,2.40,0.99,3.02,3.39,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.396,Tag 0,2.456,-0.196,0.841,2.62,1.04,2.93,4.28,2.40,0.99,3.01,3.40,-78.73,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.445,Tag 0,2.456,-0.196,0.841,2.62,1.04,2.93,4.28,2.40,0.99,3.01,3.40,-78.73,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.495,Tag 0,2.458,-0.193,0.841,2.61,1.04,2.93,4.28,2.40,0.99,3.02,3.40,-78.84,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.546,Tag 0,2.458,-0.193,0.841,2.61,1.04,2.93,4.28,2.40,0.99,3.02,3.40,-78.84,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.595,Tag 0,2.460,-0.190,0.841,2.62,1.04,2.93,4.19,2.40,0.98,3.01,3.40,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.645,Tag 0,2.460,-0.190,0.841,2.62,1.04,2.93,4.19,2.40,0.98,3.01,3.40,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.696,Tag 0,2.461,-0.186,0.843,2.62,1.05,2.92,4.11,2.41,0.98,3.02,3.41,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.745,Tag 0,2.461,-0.186,0.843,2.62,1.05,2.92,4.11,2.41,0.98,3.02,3.41,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.796,Tag 0,2.464,-0.184,0.847,2.62,1.05,2.91,4.06,2.42,0.98,3.02,3.41,-78.88,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.846,Tag 0,2.464,-0.184,0.847,2.62,1.05,2.91,4.06,2.42,0.98,3.02,3.41,-78.88,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.895,Tag 0,2.463,-0.179,0.850,2.62,1.05,2.91,4.01,2.42,0.98,3.00,3.41,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.947,Tag 0,2.463,-0.179,0.850,2.62,1.05,2.91,4.01,2.42,0.98,3.00,3.41,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:32.995,Tag 0,2.462,-0.170,0.855,2.62,1.04,2.90,3.97,2.42,0.98,3.00,3.41,-79.05,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.045,Tag 0,2.462,-0.170,0.855,2.62,1.04,2.90,3.97,2.42,0.98,3.00,3.41,-79.05,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.096,Tag 0,2.461,-0.166,0.857,2.62,1.04,2.91,4.00,2.41,0.98,3.01,3.41,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.145,Tag 0,2.461,-0.166,0.857,2.62,1.04,2.91,4.00,2.41,0.98,3.01,3.41,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.195,Tag 0,2.461,-0.161,0.860,2.61,1.04,2.91,3.96,2.41,0.98,3.03,3.41,-79.04,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.245,Tag 0,2.461,-0.161,0.860,2.61,1.04,2.91,3.96,2.41,0.98,3.03,3.41,-79.04,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.295,Tag 0,2.460,-0.157,0.862,2.59,1.03,2.92,3.93,2.40,0.98,3.02,3.41,-78.95,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.345,Tag 0,2.460,-0.157,0.862,2.59,1.03,2.92,3.93,2.40,0.98,3.02,3.41,-78.95,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.395,Tag 0,2.456,-0.156,0.858,2.58,1.03,2.92,3.91,2.40,0.98,3.02,3.42,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.444,Tag 0,2.456,-0.156,0.858,2.58,1.03,2.92,3.91,2.40,0.98,3.02,3.42,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.496,Tag 0,2.453,-0.158,0.853,2.56,1.03,2.92,3.90,2.40,0.98,3.02,3.42,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.546,Tag 0,2.453,-0.158,0.853,2.56,1.03,2.92,3.90,2.40,0.98,3.02,3.42,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.594,Tag 0,2.447,-0.162,0.844,2.57,1.02,2.91,3.87,2.40,0.97,3.01,3.42,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.645,Tag 0,2.447,-0.162,0.844,2.57,1.02,2.91,3.87,2.40,0.97,3.01,3.42,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.696,Tag 0,2.443,-0.165,0.834,2.57,1.02,2.91,3.84,2.40,0.96,3.01,3.42,-78.91,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.746,Tag 0,2.443,-0.165,0.834,2.57,1.02,2.91,3.84,2.40,0.96,3.01,3.42,-78.91,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.796,Tag 0,2.439,-0.167,0.825,2.56,1.02,2.91,3.81,2.40,0.96,3.00,3.43,-79.10,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.846,Tag 0,2.439,-0.167,0.825,2.56,1.02,2.91,3.81,2.40,0.96,3.00,3.43,-79.10,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.895,Tag 0,2.433,-0.169,0.815,2.56,1.02,2.90,3.78,2.40,0.96,3.00,3.43,-78.95,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.945,Tag 0,2.433,-0.169,0.815,2.56,1.02,2.90,3.78,2.40,0.96,3.00,3.43,-78.95,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:33.995,Tag 0,2.430,-0.167,0.809,2.56,1.01,2.89,3.75,2.40,0.96,2.97,3.43,-78.97,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.045,Tag 0,2.430,-0.167,0.809,2.56,1.01,2.89,3.75,2.40,0.96,2.97,3.43,-78.97,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.095,Tag 0,2.428,-0.161,0.802,2.56,1.01,2.88,3.74,2.40,0.95,2.97,3.43,-78.73,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.145,Tag 0,2.428,-0.161,0.802,2.56,1.01,2.88,3.74,2.40,0.95,2.97,3.43,-78.73,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.194,Tag 0,2.428,-0.156,0.801,2.57,1.01,2.87,3.72,2.40,0.93,2.96,3.44,-78.70,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.245,Tag 0,2.428,-0.156,0.801,2.57,1.01,2.87,3.72,2.40,0.93,2.96,3.44,-78.70,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.295,Tag 0,2.427,-0.147,0.802,2.58,1.01,2.85,3.70,2.57,0.92,2.95,3.44,-78.72,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.346,Tag 0,2.427,-0.147,0.802,2.58,1.01,2.85,3.70,2.57,0.92,2.95,3.44,-78.72,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.396,Tag 0,2.429,-0.138,0.803,2.65,1.01,2.85,3.72,2.81,0.91,2.93,3.44,-78.61,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.445,Tag 0,2.429,-0.138,0.803,2.65,1.01,2.85,3.72,2.81,0.91,2.93,3.44,-78.61,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.495,Tag 0,2.442,-0.127,0.813,2.64,1.00,2.86,3.70,2.77,0.90,2.93,3.62,-78.40,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.545,Tag 0,2.442,-0.127,0.813,2.64,1.00,2.86,3.70,2.77,0.90,2.93,3.62,-78.40,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.595,Tag 0,2.454,-0.121,0.818,2.72,0.99,2.86,3.68,2.73,0.90,2.92,3.78,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.645,Tag 0,2.454,-0.121,0.818,2.72,0.99,2.86,3.68,2.73,0.90,2.92,3.78,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.695,Tag 0,2.478,-0.118,0.832,2.75,0.98,2.85,3.67,2.71,0.87,2.91,3.81,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.745,Tag 0,2.478,-0.118,0.832,2.75,0.98,2.85,3.67,2.71,0.87,2.91,3.81,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.795,Tag 0,2.506,-0.114,0.844,2.75,0.98,2.84,3.66,2.68,0.86,2.91,3.85,-78.67,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.845,Tag 0,2.506,-0.114,0.844,2.75,0.98,2.84,3.66,2.68,0.86,2.91,3.85,-78.67,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.895,Tag 0,2.536,-0.113,0.854,2.76,0.97,2.83,3.64,2.67,0.83,2.89,3.88,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.945,Tag 0,2.536,-0.113,0.854,2.76,0.97,2.83,3.64,2.67,0.83,2.89,3.88,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:34.995,Tag 0,2.563,-0.110,0.864,2.78,0.97,2.81,3.64,2.66,0.82,2.87,3.82,-78.74,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.045,Tag 0,2.563,-0.110,0.864,2.78,0.97,2.81,3.64,2.66,0.82,2.87,3.82,-78.74,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.095,Tag 0,2.583,-0.107,0.866,2.77,0.97,2.80,3.63,2.65,0.81,2.86,3.77,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.146,Tag 0,2.583,-0.107,0.866,2.77,0.97,2.80,3.63,2.65,0.81,2.86,3.77,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.194,Tag 0,2.602,-0.097,0.873,2.76,0.97,2.79,3.64,2.65,0.81,2.85,3.74,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.245,Tag 0,2.602,-0.097,0.873,2.76,0.97,2.79,3.64,2.65,0.81,2.85,3.74,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.294,Tag 0,2.611,-0.086,0.875,2.76,0.96,2.78,3.63,2.64,0.80,2.85,3.88,-78.84,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.345,Tag 0,2.611,-0.086,0.875,2.76,0.96,2.78,3.63,2.64,0.80,2.85,3.88,-78.84,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.396,Tag 0,2.613,-0.074,0.874,2.76,0.96,2.78,3.63,2.63,0.79,2.85,3.98,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.446,Tag 0,2.613,-0.074,0.874,2.76,0.96,2.78,3.63,2.63,0.79,2.85,3.98,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.495,Tag 0,2.615,-0.062,0.874,2.78,0.96,2.78,3.63,2.62,0.79,2.85,4.06,-78.85,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.545,Tag 0,2.615,-0.062,0.874,2.78,0.96,2.78,3.63,2.62,0.79,2.85,4.06,-78.85,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.594,Tag 0,2.621,-0.056,0.873,2.88,0.95,2.79,3.71,2.62,0.80,2.85,4.04,-78.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.645,Tag 0,2.621,-0.056,0.873,2.88,0.95,2.79,3.71,2.62,0.80,2.85,4.04,-78.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.696,Tag 0,2.639,-0.051,0.878,2.96,0.95,2.80,3.71,2.60,0.81,2.85,3.96,-78.19,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.745,Tag 0,2.639,-0.051,0.878,2.96,0.95,2.80,3.71,2.60,0.81,2.85,3.96,-78.19,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.795,Tag 0,2.672,-0.055,0.884,2.98,0.94,2.82,3.69,2.58,0.82,2.86,3.97,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.844,Tag 0,2.672,-0.055,0.884,2.98,0.94,2.82,3.69,2.58,0.82,2.86,3.97,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.894,Tag 0,2.708,-0.060,0.890,2.93,0.95,2.83,3.69,2.63,0.82,2.86,3.88,-78.68,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.945,Tag 0,2.708,-0.060,0.890,2.93,0.95,2.83,3.69,2.63,0.82,2.86,3.88,-78.68,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:35.995,Tag 0,2.736,-0.068,0.898,2.88,0.96,2.82,3.69,2.60,0.83,2.86,3.81,-78.71,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.045,Tag 0,2.736,-0.068,0.898,2.88,0.96,2.82,3.69,2.60,0.83,2.86,3.81,-78.71,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.095,Tag 0,2.753,-0.077,0.904,2.83,0.96,2.81,3.69,2.56,0.83,2.87,3.75,-78.93,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.146,Tag 0,2.753,-0.077,0.904,2.83,0.96,2.81,3.69,2.56,0.83,2.87,3.75,-78.93,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.194,Tag 0,2.760,-0.083,0.907,2.79,0.97,2.83,3.68,2.54,0.84,2.88,3.70,-78.91,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.245,Tag 0,2.760,-0.083,0.907,2.79,0.97,2.83,3.68,2.54,0.84,2.88,3.70,-78.91,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.295,Tag 0,2.745,-0.089,0.904,2.75,1.00,2.83,3.67,2.52,0.86,2.85,3.66,-79.08,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.346,Tag 0,2.745,-0.089,0.904,2.75,1.00,2.83,3.67,2.52,0.86,2.85,3.66,-79.08,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.395,Tag 0,2.709,-0.091,0.900,2.74,0.99,2.83,3.76,2.52,0.88,2.86,3.61,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.446,Tag 0,2.709,-0.091,0.900,2.74,0.99,2.83,3.76,2.52,0.88,2.86,3.61,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.496,Tag 0,2.669,-0.092,0.895,2.71,1.01,2.83,3.90,2.50,0.89,2.87,3.58,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.545,Tag 0,2.669,-0.092,0.895,2.71,1.01,2.83,3.90,2.50,0.89,2.87,3.58,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.595,Tag 0,2.632,-0.091,0.890,2.68,1.01,2.84,3.85,2.50,0.90,2.88,3.56,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.646,Tag 0,2.632,-0.091,0.890,2.68,1.01,2.84,3.85,2.50,0.90,2.88,3.56,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.695,Tag 0,2.600,-0.089,0.885,2.66,1.00,2.85,3.87,2.49,0.91,2.89,3.55,-78.73,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.745,Tag 0,2.600,-0.089,0.885,2.66,1.00,2.85,3.87,2.49,0.91,2.89,3.55,-78.73,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.796,Tag 0,2.572,-0.092,0.879,2.65,1.00,2.86,3.85,2.48,0.91,2.90,3.52,-78.50,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.844,Tag 0,2.572,-0.092,0.879,2.65,1.00,2.86,3.85,2.48,0.91,2.90,3.52,-78.50,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.894,Tag 0,2.548,-0.096,0.872,2.64,1.00,2.87,3.82,2.46,0.91,2.91,3.51,-78.41,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 15:37:36.945,Tag 0,2.548,-0.096,0.872,2.64,1.00,2.87,3.82,2.46,0.91,2.91,3.51,-78.41,0,0,0,0,0,0,0,0,0,0,0,0,,
