时间,报警阈值(米),报警点名称,报警点X(米),报警点Y(米),报警点Z(米),标签X(米),标签Y(米),标签Z(米),标签号,
"2026-01-21 16:21:32.417",0.400,"待焊钢板",0.810,0.460,0.000,0.985,0.590,0.190,"T1",
"2026-01-21 16:21:32.517",0.400,"待焊钢板",0.810,0.460,0.000,1.042,0.577,0.246,"T1",
"2026-01-21 16:21:33.867",0.400,"锤子",0.240,0.170,0.000,0.025,0.310,0.190,"T0",
"2026-01-21 16:21:33.968",0.400,"锤子",0.240,0.170,0.000,-0.024,0.298,-0.035,"T0",
"2026-01-21 16:21:34.068",0.400,"锤子",0.240,0.170,0.000,-0.030,0.241,-0.024,"T0",
"2026-01-21 16:21:34.267",0.400,"锤子",0.240,0.170,0.000,0.001,0.158,-0.028,"T0",
"2026-01-21 16:21:34.366",0.400,"锤子",0.240,0.170,0.000,0.025,0.032,-0.055,"T0",
"2026-01-21 16:21:34.467",0.400,"锤子",0.240,0.170,0.000,0.035,-0.098,0.108,"T0",
"2026-01-21 16:21:39.367",0.400,"待焊钢板",0.810,0.460,0.000,0.468,0.370,0.009,"T0",
"2026-01-21 16:21:39.368",0.400,"锤子",0.240,0.170,0.000,0.468,0.370,0.009,"T0",
"2026-01-21 16:21:39.466",0.400,"待焊钢板",0.810,0.460,0.000,0.485,0.327,-0.001,"T0",
"2026-01-21 16:21:39.466",0.400,"锤子",0.240,0.170,0.000,0.485,0.327,-0.001,"T0",
"2026-01-21 16:21:39.567",0.400,"锤子",0.240,0.170,0.000,0.498,0.285,-0.241,"T0",
"2026-01-21 16:21:39.767",0.400,"锤子",0.240,0.170,0.000,0.484,0.150,-0.233,"T0",
"2026-01-21 16:21:39.817",0.400,"待焊钢板",0.810,0.460,0.000,1.026,0.411,0.309,"T1",
"2026-01-21 16:21:39.867",0.400,"锤子",0.240,0.170,0.000,0.494,0.049,0.003,"T0",
"2026-01-21 16:21:39.915",0.400,"待焊钢板",0.810,0.460,0.000,0.980,0.404,0.290,"T1",
"2026-01-21 16:21:39.966",0.400,"锤子",0.240,0.170,0.000,0.497,-0.049,0.007,"T0",
"2026-01-21 16:21:40.016",0.400,"待焊钢板",0.810,0.460,0.000,0.930,0.384,0.265,"T1",
"2026-01-21 16:21:40.117",0.400,"待焊钢板",0.810,0.460,0.000,0.875,0.351,0.249,"T1",
"2026-01-21 16:21:40.217",0.400,"待焊钢板",0.810,0.460,0.000,0.815,0.320,0.244,"T1",
"2026-01-21 16:21:40.318",0.400,"待焊钢板",0.810,0.460,0.000,0.750,0.292,0.241,"T1",
"2026-01-21 16:21:40.418",0.400,"待焊钢板",0.810,0.460,0.000,0.680,0.161,0.199,"T1",
"2026-01-21 16:21:51.267",0.400,"面罩把手",0.240,0.830,0.000,-0.118,0.666,0.000,"T0",
"2026-01-21 16:21:51.366",0.400,"锤子",0.240,0.170,0.000,0.055,0.460,0.000,"T0",
"2026-01-21 16:21:51.466",0.400,"锤子",0.240,0.170,0.000,0.052,0.447,0.000,"T0",
"2026-01-21 16:21:51.567",0.400,"锤子",0.240,0.170,0.000,0.048,0.431,0.000,"T0",
"2026-01-21 16:21:51.666",0.400,"锤子",0.240,0.170,0.000,0.047,0.410,0.000,"T0",
"2026-01-21 16:21:51.765",0.400,"锤子",0.240,0.170,0.000,0.023,0.381,-0.000,"T0",
"2026-01-21 16:22:08.216",0.400,"墙壁电源",2.440,2.570,0.970,2.647,2.249,0.854,"T1",
"2026-01-21 16:22:08.314",0.400,"墙壁电源",2.440,2.570,0.970,2.613,2.264,0.818,"T1",
"2026-01-21 16:22:08.415",0.400,"墙壁电源",2.440,2.570,0.970,2.569,2.282,0.775,"T1",
"2026-01-21 16:22:08.516",0.400,"墙壁电源",2.440,2.570,0.970,2.541,2.259,0.905,"T1",
"2026-01-21 16:22:08.615",0.400,"墙壁电源",2.440,2.570,0.970,2.532,2.262,0.858,"T1",
"2026-01-21 16:22:08.715",0.400,"墙壁电源",2.440,2.570,0.970,2.548,2.261,0.826,"T1",
"2026-01-21 16:22:08.816",0.400,"墙壁电源",2.440,2.570,0.970,2.590,2.256,0.806,"T1",
"2026-01-21 16:22:10.564",0.400,"墙壁电源",2.440,2.570,0.970,2.299,2.223,0.909,"T0",
"2026-01-21 16:22:10.665",0.400,"墙壁电源",2.440,2.570,0.970,2.293,2.286,0.882,"T0",
"2026-01-21 16:22:10.766",0.400,"墙壁电源",2.440,2.570,0.970,2.283,2.351,0.847,"T0",
"2026-01-21 16:22:10.865",0.400,"墙壁电源",2.440,2.570,0.970,2.275,2.409,0.810,"T0",
"2026-01-21 16:22:11.066",0.400,"墙壁电源",2.440,2.570,0.970,2.264,2.466,0.773,"T0",
"2026-01-21 16:22:11.164",0.400,"墙壁电源",2.440,2.570,0.970,2.319,2.445,0.752,"T0",
"2026-01-21 16:22:11.265",0.400,"墙壁电源",2.440,2.570,0.970,2.329,2.479,0.727,"T0",
"2026-01-21 16:22:11.366",0.400,"墙壁电源",2.440,2.570,0.970,2.353,2.485,0.741,"T0",
"2026-01-21 16:22:11.465",0.400,"墙壁电源",2.440,2.570,0.970,2.383,2.480,0.778,"T0",
"2026-01-21 16:22:11.565",0.400,"墙壁电源",2.440,2.570,0.970,2.414,2.468,0.828,"T0",
"2026-01-21 16:22:11.666",0.400,"墙壁电源",2.440,2.570,0.970,2.445,2.449,0.887,"T0",
"2026-01-21 16:22:11.766",0.400,"墙壁电源",2.440,2.570,0.970,2.409,2.512,0.924,"T0",
"2026-01-21 16:22:11.866",0.400,"墙壁电源",2.440,2.570,0.970,2.443,2.490,0.986,"T0",
"2026-01-21 16:22:11.965",0.400,"墙壁电源",2.440,2.570,0.970,2.482,2.472,1.035,"T0",
"2026-01-21 16:22:12.066",0.400,"墙壁电源",2.440,2.570,0.970,2.519,2.462,1.069,"T0",
"2026-01-21 16:22:12.115",0.400,"墙壁电源",2.440,2.570,0.970,2.315,2.900,0.851,"T1",
"2026-01-21 16:22:12.164",0.400,"墙壁电源",2.440,2.570,0.970,2.559,2.456,1.092,"T0",
"2026-01-21 16:22:12.216",0.400,"墙壁电源",2.440,2.570,0.970,2.317,2.840,0.896,"T1",
"2026-01-21 16:22:12.265",0.400,"墙壁电源",2.440,2.570,0.970,2.601,2.454,1.104,"T0",
"2026-01-21 16:22:12.316",0.400,"墙壁电源",2.440,2.570,0.970,2.319,2.792,0.930,"T1",
"2026-01-21 16:22:12.366",0.400,"墙壁电源",2.440,2.570,0.970,2.636,2.460,1.106,"T0",
"2026-01-21 16:22:12.415",0.400,"墙壁电源",2.440,2.570,0.970,2.323,2.754,0.961,"T1",
"2026-01-21 16:22:12.465",0.400,"墙壁电源",2.440,2.570,0.970,2.658,2.467,1.094,"T0",
"2026-01-21 16:22:12.516",0.400,"墙壁电源",2.440,2.570,0.970,2.323,2.725,0.984,"T1",
"2026-01-21 16:22:12.564",0.400,"墙壁电源",2.440,2.570,0.970,2.667,2.479,1.070,"T0",
"2026-01-21 16:22:12.615",0.400,"墙壁电源",2.440,2.570,0.970,2.314,2.705,0.996,"T1",
"2026-01-21 16:22:12.666",0.400,"墙壁电源",2.440,2.570,0.970,2.664,2.489,1.041,"T0",
"2026-01-21 16:22:12.714",0.400,"墙壁电源",2.440,2.570,0.970,2.301,2.689,1.002,"T1",
"2026-01-21 16:22:12.764",0.400,"墙壁电源",2.440,2.570,0.970,2.651,2.499,1.010,"T0",
"2026-01-21 16:22:12.815",0.400,"墙壁电源",2.440,2.570,0.970,2.290,2.675,1.011,"T1",
"2026-01-21 16:22:12.865",0.400,"墙壁电源",2.440,2.570,0.970,2.635,2.508,0.983,"T0",
"2026-01-21 16:22:12.915",0.400,"墙壁电源",2.440,2.570,0.970,2.280,2.662,1.022,"T1",
"2026-01-21 16:22:12.966",0.400,"墙壁电源",2.440,2.570,0.970,2.618,2.513,0.959,"T0",
"2026-01-21 16:22:13.015",0.400,"墙壁电源",2.440,2.570,0.970,2.271,2.651,1.031,"T1",
"2026-01-21 16:22:13.065",0.400,"墙壁电源",2.440,2.570,0.970,2.602,2.519,0.940,"T0",
"2026-01-21 16:22:13.115",0.400,"墙壁电源",2.440,2.570,0.970,2.262,2.639,1.044,"T1",
"2026-01-21 16:22:13.165",0.400,"墙壁电源",2.440,2.570,0.970,2.588,2.524,0.926,"T0",
"2026-01-21 16:22:13.216",0.400,"墙壁电源",2.440,2.570,0.970,2.261,2.623,1.065,"T1",
"2026-01-21 16:22:13.265",0.400,"墙壁电源",2.440,2.570,0.970,2.577,2.526,0.916,"T0",
"2026-01-21 16:22:13.316",0.400,"墙壁电源",2.440,2.570,0.970,2.262,2.611,1.083,"T1",
"2026-01-21 16:22:13.365",0.400,"墙壁电源",2.440,2.570,0.970,2.569,2.527,0.910,"T0",
"2026-01-21 16:22:13.414",0.400,"墙壁电源",2.440,2.570,0.970,2.256,2.608,1.092,"T1",
"2026-01-21 16:22:13.464",0.400,"墙壁电源",2.440,2.570,0.970,2.561,2.527,0.905,"T0",
"2026-01-21 16:22:13.515",0.400,"墙壁电源",2.440,2.570,0.970,2.250,2.603,1.098,"T1",
"2026-01-21 16:22:13.565",0.400,"墙壁电源",2.440,2.570,0.970,2.553,2.527,0.900,"T0",
"2026-01-21 16:22:13.615",0.400,"墙壁电源",2.440,2.570,0.970,2.244,2.599,1.104,"T1",
"2026-01-21 16:22:13.666",0.400,"墙壁电源",2.440,2.570,0.970,2.548,2.524,0.902,"T0",
"2026-01-21 16:22:13.715",0.400,"墙壁电源",2.440,2.570,0.970,2.234,2.599,1.101,"T1",
"2026-01-21 16:22:13.765",0.400,"墙壁电源",2.440,2.570,0.970,2.544,2.521,0.903,"T0",
"2026-01-21 16:22:13.816",0.400,"墙壁电源",2.440,2.570,0.970,2.225,2.601,1.094,"T1",
"2026-01-21 16:22:13.866",0.400,"墙壁电源",2.440,2.570,0.970,2.539,2.519,0.906,"T0",
"2026-01-21 16:22:13.916",0.400,"墙壁电源",2.440,2.570,0.970,2.217,2.603,1.088,"T1",
"2026-01-21 16:22:13.964",0.400,"墙壁电源",2.440,2.570,0.970,2.535,2.517,0.910,"T0",
"2026-01-21 16:22:14.014",0.400,"墙壁电源",2.440,2.570,0.970,2.213,2.604,1.079,"T1",
"2026-01-21 16:22:14.065",0.400,"墙壁电源",2.440,2.570,0.970,2.531,2.514,0.915,"T0",
"2026-01-21 16:22:14.115",0.400,"墙壁电源",2.440,2.570,0.970,2.209,2.606,1.070,"T1",
"2026-01-21 16:22:14.166",0.400,"墙壁电源",2.440,2.570,0.970,2.533,2.510,0.923,"T0",
"2026-01-21 16:22:14.215",0.400,"墙壁电源",2.440,2.570,0.970,2.205,2.609,1.060,"T1",
"2026-01-21 16:22:14.264",0.400,"墙壁电源",2.440,2.570,0.970,2.534,2.507,0.927,"T0",
"2026-01-21 16:22:14.316",0.400,"墙壁电源",2.440,2.570,0.970,2.208,2.607,1.059,"T1",
"2026-01-21 16:22:14.364",0.400,"墙壁电源",2.440,2.570,0.970,2.538,2.505,0.929,"T0",
"2026-01-21 16:22:14.415",0.400,"墙壁电源",2.440,2.570,0.970,2.216,2.607,1.058,"T1",
"2026-01-21 16:22:14.465",0.400,"墙壁电源",2.440,2.570,0.970,2.539,2.504,0.928,"T0",
"2026-01-21 16:22:14.515",0.400,"墙壁电源",2.440,2.570,0.970,2.235,2.607,1.068,"T1",
"2026-01-21 16:22:14.565",0.400,"墙壁电源",2.440,2.570,0.970,2.542,2.501,0.927,"T0",
"2026-01-21 16:22:14.615",0.400,"墙壁电源",2.440,2.570,0.970,2.259,2.607,1.080,"T1",
"2026-01-21 16:22:14.665",0.400,"墙壁电源",2.440,2.570,0.970,2.547,2.497,0.928,"T0",
"2026-01-21 16:22:14.715",0.400,"墙壁电源",2.440,2.570,0.970,2.287,2.609,1.090,"T1",
"2026-01-21 16:22:14.764",0.400,"墙壁电源",2.440,2.570,0.970,2.548,2.493,0.928,"T0",
"2026-01-21 16:22:14.816",0.400,"墙壁电源",2.440,2.570,0.970,2.320,2.610,1.100,"T1",
"2026-01-21 16:22:14.865",0.400,"墙壁电源",2.440,2.570,0.970,2.545,2.488,0.935,"T0",
"2026-01-21 16:22:14.915",0.400,"墙壁电源",2.440,2.570,0.970,2.355,2.611,1.107,"T1",
"2026-01-21 16:22:14.964",0.400,"墙壁电源",2.440,2.570,0.970,2.540,2.482,0.953,"T0",
"2026-01-21 16:22:15.015",0.400,"墙壁电源",2.440,2.570,0.970,2.389,2.606,1.112,"T1",
"2026-01-21 16:22:15.064",0.400,"墙壁电源",2.440,2.570,0.970,2.534,2.474,0.974,"T0",
"2026-01-21 16:22:15.115",0.400,"墙壁电源",2.440,2.570,0.970,2.416,2.598,1.108,"T1",
"2026-01-21 16:22:15.165",0.400,"墙壁电源",2.440,2.570,0.970,2.526,2.468,0.999,"T0",
"2026-01-21 16:22:15.216",0.400,"墙壁电源",2.440,2.570,0.970,2.441,2.585,1.103,"T1",
"2026-01-21 16:22:15.265",0.400,"墙壁电源",2.440,2.570,0.970,2.516,2.463,1.029,"T0",
"2026-01-21 16:22:15.316",0.400,"墙壁电源",2.440,2.570,0.970,2.466,2.569,1.099,"T1",
"2026-01-21 16:22:15.366",0.400,"墙壁电源",2.440,2.570,0.970,2.506,2.457,1.059,"T0",
"2026-01-21 16:22:15.415",0.400,"墙壁电源",2.440,2.570,0.970,2.492,2.548,1.098,"T1",
"2026-01-21 16:22:15.465",0.400,"墙壁电源",2.440,2.570,0.970,2.506,2.454,1.075,"T0",
"2026-01-21 16:22:15.515",0.400,"墙壁电源",2.440,2.570,0.970,2.513,2.531,1.097,"T1",
"2026-01-21 16:22:15.564",0.400,"墙壁电源",2.440,2.570,0.970,2.510,2.455,1.079,"T0",
"2026-01-21 16:22:15.615",0.400,"墙壁电源",2.440,2.570,0.970,2.532,2.516,1.099,"T1",
"2026-01-21 16:22:15.665",0.400,"墙壁电源",2.440,2.570,0.970,2.521,2.461,1.075,"T0",
"2026-01-21 16:22:15.716",0.400,"墙壁电源",2.440,2.570,0.970,2.548,2.502,1.100,"T1",
"2026-01-21 16:22:15.765",0.400,"墙壁电源",2.440,2.570,0.970,2.533,2.469,1.060,"T0",
"2026-01-21 16:22:15.814",0.400,"墙壁电源",2.440,2.570,0.970,2.565,2.490,1.100,"T1",
"2026-01-21 16:22:15.865",0.400,"墙壁电源",2.440,2.570,0.970,2.548,2.477,1.036,"T0",
"2026-01-21 16:22:15.915",0.400,"墙壁电源",2.440,2.570,0.970,2.581,2.478,1.101,"T1",
"2026-01-21 16:22:15.965",0.400,"墙壁电源",2.440,2.570,0.970,2.565,2.487,1.006,"T0",
"2026-01-21 16:22:16.015",0.400,"墙壁电源",2.440,2.570,0.970,2.593,2.468,1.099,"T1",
"2026-01-21 16:22:16.065",0.400,"墙壁电源",2.440,2.570,0.970,2.575,2.499,0.980,"T0",
"2026-01-21 16:22:16.115",0.400,"墙壁电源",2.440,2.570,0.970,2.609,2.452,1.102,"T1",
"2026-01-21 16:22:16.164",0.400,"墙壁电源",2.440,2.570,0.970,2.560,2.532,0.943,"T0",
"2026-01-21 16:22:16.214",0.400,"墙壁电源",2.440,2.570,0.970,2.629,2.440,1.101,"T1",
"2026-01-21 16:22:16.265",0.400,"墙壁电源",2.440,2.570,0.970,2.493,2.609,0.831,"T0",
"2026-01-21 16:22:16.315",0.400,"墙壁电源",2.440,2.570,0.970,2.621,2.460,1.083,"T1",
"2026-01-21 16:22:16.365",0.400,"墙壁电源",2.440,2.570,0.970,2.426,2.676,0.736,"T0",
"2026-01-21 16:22:16.414",0.400,"墙壁电源",2.440,2.570,0.970,2.616,2.480,1.060,"T1",
"2026-01-21 16:22:16.466",0.400,"墙壁电源",2.440,2.570,0.970,2.368,2.722,0.676,"T0",
"2026-01-21 16:22:16.516",0.400,"墙壁电源",2.440,2.570,0.970,2.607,2.501,1.030,"T1",
"2026-01-21 16:22:16.565",0.400,"墙壁电源",2.440,2.570,0.970,2.315,2.745,0.634,"T0",
"2026-01-21 16:22:16.615",0.400,"墙壁电源",2.440,2.570,0.970,2.535,2.584,0.949,"T1",
"2026-01-21 16:22:16.715",0.400,"墙壁电源",2.440,2.570,0.970,2.447,2.681,0.833,"T1",
"2026-01-21 16:22:16.765",0.400,"墙壁电源",2.440,2.570,0.970,2.259,2.684,0.661,"T0",
"2026-01-21 16:22:16.814",0.400,"墙壁电源",2.440,2.570,0.970,2.368,2.756,0.758,"T1",
"2026-01-21 16:22:16.864",0.400,"墙壁电源",2.440,2.570,0.970,2.306,2.559,0.786,"T0",
"2026-01-21 16:22:16.915",0.400,"墙壁电源",2.440,2.570,0.970,2.323,2.785,0.714,"T1",
"2026-01-21 16:22:16.965",0.400,"墙壁电源",2.440,2.570,0.970,2.366,2.418,0.914,"T0",
"2026-01-21 16:22:17.015",0.400,"墙壁电源",2.440,2.570,0.970,2.327,2.742,0.709,"T1",
"2026-01-21 16:22:17.065",0.400,"墙壁电源",2.440,2.570,0.970,2.420,2.285,1.019,"T0",
"2026-01-21 16:22:17.115",0.400,"墙壁电源",2.440,2.570,0.970,2.273,2.762,0.668,"T1",
"2026-01-21 16:22:17.217",0.400,"墙壁电源",2.440,2.570,0.970,2.281,2.713,0.673,"T1",
"2026-01-21 16:22:18.615",0.400,"焊机电源",1.450,2.100,0.390,1.731,2.325,0.516,"T1",
"2026-01-21 16:22:20.516",0.400,"焊机电源",1.450,2.100,0.390,1.458,2.023,0.750,"T1",
"2026-01-21 16:22:20.614",0.400,"焊机电源",1.450,2.100,0.390,1.351,2.159,0.486,"T1",
"2026-01-21 16:22:20.716",0.400,"焊机电源",1.450,2.100,0.390,1.218,2.247,0.333,"T1",
"2026-01-21 16:22:20.815",0.400,"焊机电源",1.450,2.100,0.390,1.141,2.279,0.232,"T1",
"2026-01-21 16:22:21.415",0.400,"焊机电源",1.450,2.100,0.390,1.097,2.093,0.426,"T1",
"2026-01-21 16:22:21.514",0.400,"焊机电源",1.450,2.100,0.390,1.204,1.957,0.590,"T1",
"2026-01-21 16:22:22.464",0.400,"接地夹下端",3.020,1.530,1.610,2.853,1.464,1.262,"T0",
"2026-01-21 16:22:22.565",0.400,"接地夹下端",3.020,1.530,1.610,2.950,1.515,1.273,"T0",
"2026-01-21 16:22:22.665",0.400,"接地夹下端",3.020,1.530,1.610,3.073,1.570,1.267,"T0",
"2026-01-21 16:22:22.916",0.400,"焊把钳下端",3.020,1.150,1.560,2.760,1.409,1.408,"T1",
"2026-01-21 16:22:22.916",0.400,"接地夹下端",3.020,1.530,1.610,2.760,1.409,1.408,"T1",
"2026-01-21 16:22:23.014",0.400,"焊把钳下端",3.020,1.150,1.560,2.901,1.415,1.440,"T1",
"2026-01-21 16:22:23.014",0.400,"接地夹下端",3.020,1.530,1.610,2.901,1.415,1.440,"T1",
"2026-01-21 16:22:23.114",0.400,"焊把钳下端",3.020,1.150,1.560,3.054,1.399,1.466,"T1",
"2026-01-21 16:22:23.115",0.400,"接地夹下端",3.020,1.530,1.610,3.054,1.399,1.466,"T1",
"2026-01-21 16:22:23.214",0.400,"焊把钳下端",3.020,1.150,1.560,3.187,1.382,1.493,"T1",
"2026-01-21 16:22:23.214",0.400,"接地夹下端",3.020,1.530,1.610,3.187,1.382,1.493,"T1",
"2026-01-21 16:22:23.315",0.400,"焊把钳下端",3.020,1.150,1.560,3.298,1.363,1.512,"T1",
"2026-01-21 16:22:23.315",0.400,"接地夹下端",3.020,1.530,1.610,3.298,1.363,1.512,"T1",
"2026-01-21 16:22:26.814",0.400,"接地夹下端",3.020,1.530,1.610,3.339,1.466,1.478,"T1",
"2026-01-21 16:22:26.915",0.400,"接地夹下端",3.020,1.530,1.610,3.202,1.518,1.493,"T1",
"2026-01-21 16:22:27.015",0.400,"接地夹下端",3.020,1.530,1.610,3.050,1.605,1.499,"T1",
"2026-01-21 16:22:27.115",0.400,"接地夹下端",3.020,1.530,1.610,2.887,1.713,1.494,"T1",
"2026-01-21 16:22:27.215",0.400,"接地夹下端",3.020,1.530,1.610,2.834,1.746,1.403,"T1",
"2026-01-21 16:22:27.365",0.400,"接地夹下端",3.020,1.530,1.610,3.166,1.681,1.310,"T0",
"2026-01-21 16:22:27.465",0.400,"接地夹下端",3.020,1.530,1.610,3.076,1.639,1.300,"T0",
"2026-01-21 16:22:27.515",0.400,"墙壁电源",2.440,2.570,0.970,2.388,2.247,1.098,"T1",
"2026-01-21 16:22:27.565",0.400,"接地夹下端",3.020,1.530,1.610,3.007,1.604,1.284,"T0",
"2026-01-21 16:22:27.615",0.400,"墙壁电源",2.440,2.570,0.970,2.229,2.414,0.941,"T1",
"2026-01-21 16:22:27.665",0.400,"接地夹下端",3.020,1.530,1.610,2.956,1.576,1.263,"T0",
"2026-01-21 16:22:27.765",0.400,"接地夹下端",3.020,1.530,1.610,2.914,1.552,1.240,"T0",
"2026-01-21 16:22:31.814",0.400,"焊机电源",1.450,2.100,0.390,1.554,2.438,0.278,"T1",
"2026-01-21 16:22:31.915",0.400,"焊机电源",1.450,2.100,0.390,1.511,2.423,0.187,"T1",
"2026-01-21 16:22:32.015",0.400,"焊机电源",1.450,2.100,0.390,1.515,2.352,0.329,"T1",
"2026-01-21 16:22:32.113",0.400,"焊机电源",1.450,2.100,0.390,1.534,2.255,0.503,"T1",
"2026-01-21 16:22:32.215",0.400,"焊机电源",1.450,2.100,0.390,1.553,2.149,0.638,"T1",
"2026-01-21 16:22:41.514",0.400,"待焊钢板",0.810,0.460,0.000,0.682,0.621,0.085,"T1",
"2026-01-21 16:22:41.613",0.400,"待焊钢板",0.810,0.460,0.000,0.712,0.599,-0.151,"T1",
"2026-01-21 16:22:41.714",0.400,"待焊钢板",0.810,0.460,0.000,0.732,0.578,-0.209,"T1",
"2026-01-21 16:22:42.014",0.400,"待焊钢板",0.810,0.460,0.000,0.781,0.518,-0.393,"T1",
"2026-01-21 16:22:42.114",0.400,"待焊钢板",0.810,0.460,0.000,0.798,0.492,-0.392,"T1",
"2026-01-21 16:22:42.214",0.400,"待焊钢板",0.810,0.460,0.000,0.811,0.471,-0.394,"T1",
"2026-01-21 16:22:45.014",0.400,"待焊钢板",0.810,0.460,0.000,0.833,0.467,-0.258,"T1",
"2026-01-21 16:22:45.114",0.400,"待焊钢板",0.810,0.460,0.000,0.834,0.497,-0.068,"T1",
"2026-01-21 16:22:45.214",0.400,"待焊钢板",0.810,0.460,0.000,0.840,0.519,0.123,"T1",
"2026-01-21 16:22:45.314",0.400,"待焊钢板",0.810,0.460,0.000,0.847,0.531,0.319,"T1",
