时间,报警阈值(米),报警点名称,报警点X(米),报警点Y(米),报警点Z(米),标签X(米),标签Y(米),标签Z(米),标签号,
"2026-01-21 15:29:48.794",0.500,"墙壁电源",2.440,2.570,0.970,2.135,2.668,0.909,"T0",
"2026-01-21 15:29:48.894",0.500,"墙壁电源",2.440,2.570,0.970,2.162,2.673,0.911,"T0",
"2026-01-21 15:29:48.993",0.500,"墙壁电源",2.440,2.570,0.970,2.183,2.677,0.913,"T0",
"2026-01-21 15:29:49.093",0.500,"墙壁电源",2.440,2.570,0.970,2.206,2.605,1.051,"T0",
"2026-01-21 15:29:49.194",0.500,"墙壁电源",2.440,2.570,0.970,2.231,2.595,1.069,"T0",
"2026-01-21 15:29:49.294",0.500,"墙壁电源",2.440,2.570,0.970,2.255,2.582,1.087,"T0",
"2026-01-21 15:29:49.394",0.500,"墙壁电源",2.440,2.570,0.970,2.282,2.563,1.106,"T0",
"2026-01-21 15:29:49.493",0.500,"墙壁电源",2.440,2.570,0.970,2.306,2.547,1.117,"T0",
"2026-01-21 15:29:49.594",0.500,"墙壁电源",2.440,2.570,0.970,2.328,2.531,1.127,"T0",
"2026-01-21 15:29:49.694",0.500,"墙壁电源",2.440,2.570,0.970,2.343,2.589,1.010,"T0",
"2026-01-21 15:29:49.794",0.500,"墙壁电源",2.440,2.570,0.970,2.355,2.579,1.018,"T0",
"2026-01-21 15:29:49.894",0.500,"墙壁电源",2.440,2.570,0.970,2.369,2.568,1.031,"T0",
"2026-01-21 15:29:49.994",0.500,"墙壁电源",2.440,2.570,0.970,2.380,2.561,1.048,"T0",
"2026-01-21 15:29:50.093",0.500,"墙壁电源",2.440,2.570,0.970,2.393,2.547,1.074,"T0",
"2026-01-21 15:29:50.194",0.500,"墙壁电源",2.440,2.570,0.970,2.406,2.531,1.104,"T0",
"2026-01-21 15:29:50.293",0.500,"墙壁电源",2.440,2.570,0.970,2.421,2.517,1.132,"T0",
"2026-01-21 15:29:50.393",0.500,"墙壁电源",2.440,2.570,0.970,2.433,2.502,1.160,"T0",
"2026-01-21 15:29:50.493",0.500,"墙壁电源",2.440,2.570,0.970,2.444,2.492,1.176,"T0",
"2026-01-21 15:29:50.593",0.500,"墙壁电源",2.440,2.570,0.970,2.456,2.483,1.180,"T0",
"2026-01-21 15:29:50.693",0.500,"墙壁电源",2.440,2.570,0.970,2.466,2.482,1.168,"T0",
"2026-01-21 15:29:50.794",0.500,"墙壁电源",2.440,2.570,0.970,2.474,2.486,1.146,"T0",
"2026-01-21 15:29:50.893",0.500,"墙壁电源",2.440,2.570,0.970,2.482,2.492,1.121,"T0",
"2026-01-21 15:29:50.994",0.500,"墙壁电源",2.440,2.570,0.970,2.489,2.501,1.089,"T0",
"2026-01-21 15:29:51.093",0.500,"墙壁电源",2.440,2.570,0.970,2.492,2.513,1.060,"T0",
"2026-01-21 15:29:51.194",0.500,"墙壁电源",2.440,2.570,0.970,2.493,2.526,1.034,"T0",
"2026-01-21 15:29:51.294",0.500,"墙壁电源",2.440,2.570,0.970,2.492,2.538,1.012,"T0",
"2026-01-21 15:29:51.393",0.500,"墙壁电源",2.440,2.570,0.970,2.493,2.549,0.995,"T0",
"2026-01-21 15:29:51.493",0.500,"墙壁电源",2.440,2.570,0.970,2.492,2.557,0.982,"T0",
"2026-01-21 15:29:51.594",0.500,"墙壁电源",2.440,2.570,0.970,2.492,2.563,0.973,"T0",
"2026-01-21 15:29:51.694",0.500,"墙壁电源",2.440,2.570,0.970,2.494,2.567,0.964,"T0",
"2026-01-21 15:29:51.794",0.500,"墙壁电源",2.440,2.570,0.970,2.496,2.570,0.956,"T0",
"2026-01-21 15:29:51.894",0.500,"墙壁电源",2.440,2.570,0.970,2.498,2.570,0.951,"T0",
"2026-01-21 15:29:51.993",0.500,"墙壁电源",2.440,2.570,0.970,2.501,2.567,0.947,"T0",
"2026-01-21 15:29:52.093",0.500,"墙壁电源",2.440,2.570,0.970,2.508,2.558,0.945,"T0",
"2026-01-21 15:29:52.194",0.500,"墙壁电源",2.440,2.570,0.970,2.515,2.551,0.945,"T0",
"2026-01-21 15:29:52.293",0.500,"墙壁电源",2.440,2.570,0.970,2.524,2.541,0.946,"T0",
"2026-01-21 15:29:52.393",0.500,"墙壁电源",2.440,2.570,0.970,2.534,2.531,0.948,"T0",
"2026-01-21 15:29:52.493",0.500,"墙壁电源",2.440,2.570,0.970,2.548,2.520,0.952,"T0",
"2026-01-21 15:29:52.593",0.500,"墙壁电源",2.440,2.570,0.970,2.558,2.513,0.951,"T0",
"2026-01-21 15:29:52.694",0.500,"墙壁电源",2.440,2.570,0.970,2.562,2.510,0.943,"T0",
"2026-01-21 15:29:52.794",0.500,"墙壁电源",2.440,2.570,0.970,2.566,2.499,0.935,"T0",
"2026-01-21 15:29:52.894",0.500,"墙壁电源",2.440,2.570,0.970,2.572,2.485,0.924,"T0",
"2026-01-21 15:29:52.994",0.500,"墙壁电源",2.440,2.570,0.970,2.577,2.463,0.911,"T0",
"2026-01-21 15:29:53.093",0.500,"墙壁电源",2.440,2.570,0.970,2.574,2.444,0.893,"T0",
"2026-01-21 15:29:53.194",0.500,"墙壁电源",2.440,2.570,0.970,2.570,2.418,0.878,"T0",
"2026-01-21 15:29:53.293",0.500,"墙壁电源",2.440,2.570,0.970,2.569,2.384,0.871,"T0",
"2026-01-21 15:29:53.393",0.500,"墙壁电源",2.440,2.570,0.970,2.564,2.350,0.869,"T0",
"2026-01-21 15:29:53.495",0.500,"墙壁电源",2.440,2.570,0.970,2.559,2.309,0.882,"T0",
"2026-01-21 15:29:53.593",0.500,"墙壁电源",2.440,2.570,0.970,2.552,2.260,0.911,"T0",
"2026-01-21 15:29:53.694",0.500,"墙壁电源",2.440,2.570,0.970,2.547,2.200,0.955,"T0",
"2026-01-21 15:29:53.793",0.500,"墙壁电源",2.440,2.570,0.970,2.547,2.139,1.002,"T0",
"2026-01-21 15:29:58.992",0.500,"墙壁电源",2.440,2.570,0.970,2.143,2.186,1.066,"T0",
"2026-01-21 15:29:59.093",0.500,"墙壁电源",2.440,2.570,0.970,2.278,2.191,1.115,"T0",
"2026-01-21 15:29:59.192",0.500,"墙壁电源",2.440,2.570,0.970,2.440,2.165,1.179,"T0",
"2026-01-21 15:30:04.193",0.500,"接地夹下端",3.020,1.530,1.610,3.485,1.544,1.478,"T0",
"2026-01-21 15:30:04.293",0.500,"接地夹下端",3.020,1.530,1.610,3.405,1.553,1.526,"T0",
"2026-01-21 15:30:04.393",0.500,"接地夹下端",3.020,1.530,1.610,3.339,1.558,1.565,"T0",
"2026-01-21 15:30:04.494",0.500,"焊把钳下端",3.020,1.150,1.560,3.287,1.553,1.594,"T0",
"2026-01-21 15:30:04.494",0.500,"接地夹下端",3.020,1.530,1.610,3.287,1.553,1.594,"T0",
"2026-01-21 15:30:04.593",0.500,"焊把钳下端",3.020,1.150,1.560,3.231,1.561,1.629,"T0",
"2026-01-21 15:30:04.593",0.500,"接地夹下端",3.020,1.530,1.610,3.231,1.561,1.629,"T0",
"2026-01-21 15:30:04.693",0.500,"焊把钳下端",3.020,1.150,1.560,3.170,1.437,1.758,"T0",
"2026-01-21 15:30:04.693",0.500,"接地夹下端",3.020,1.530,1.610,3.170,1.437,1.758,"T0",
"2026-01-21 15:30:04.794",0.500,"焊把钳下端",3.020,1.150,1.560,3.118,1.459,1.792,"T0",
"2026-01-21 15:30:04.794",0.500,"接地夹下端",3.020,1.530,1.610,3.118,1.459,1.792,"T0",
"2026-01-21 15:30:04.893",0.500,"焊把钳下端",3.020,1.150,1.560,3.083,1.465,1.810,"T0",
"2026-01-21 15:30:04.893",0.500,"接地夹下端",3.020,1.530,1.610,3.083,1.465,1.810,"T0",
"2026-01-21 15:30:04.993",0.500,"焊把钳下端",3.020,1.150,1.560,3.055,1.474,1.826,"T0",
"2026-01-21 15:30:04.993",0.500,"接地夹下端",3.020,1.530,1.610,3.055,1.474,1.826,"T0",
"2026-01-21 15:30:05.092",0.500,"焊把钳下端",3.020,1.150,1.560,3.022,1.492,1.842,"T0",
"2026-01-21 15:30:05.092",0.500,"接地夹下端",3.020,1.530,1.610,3.022,1.492,1.842,"T0",
"2026-01-21 15:30:05.194",0.500,"焊把钳下端",3.020,1.150,1.560,2.982,1.517,1.856,"T0",
"2026-01-21 15:30:05.194",0.500,"接地夹下端",3.020,1.530,1.610,2.982,1.517,1.856,"T0",
"2026-01-21 15:30:05.293",0.500,"接地夹下端",3.020,1.530,1.610,2.938,1.687,1.780,"T0",
"2026-01-21 15:30:05.393",0.500,"接地夹下端",3.020,1.530,1.610,2.915,1.687,1.779,"T0",
"2026-01-21 15:30:05.493",0.500,"接地夹下端",3.020,1.530,1.610,2.909,1.670,1.765,"T0",
"2026-01-21 15:30:05.592",0.500,"接地夹下端",3.020,1.530,1.610,2.888,1.672,1.762,"T0",
"2026-01-21 15:30:05.693",0.500,"接地夹下端",3.020,1.530,1.610,2.891,1.652,1.753,"T0",
"2026-01-21 15:30:05.793",0.500,"焊把钳下端",3.020,1.150,1.560,2.925,1.598,1.742,"T0",
"2026-01-21 15:30:05.793",0.500,"接地夹下端",3.020,1.530,1.610,2.925,1.598,1.742,"T0",
"2026-01-21 15:30:05.893",0.500,"焊把钳下端",3.020,1.150,1.560,2.984,1.531,1.727,"T0",
"2026-01-21 15:30:05.893",0.500,"接地夹下端",3.020,1.530,1.610,2.984,1.531,1.727,"T0",
"2026-01-21 15:30:05.993",0.500,"焊把钳下端",3.020,1.150,1.560,3.030,1.484,1.717,"T0",
"2026-01-21 15:30:05.993",0.500,"接地夹下端",3.020,1.530,1.610,3.030,1.484,1.717,"T0",
"2026-01-21 15:30:06.094",0.500,"焊把钳下端",3.020,1.150,1.560,3.077,1.446,1.708,"T0",
"2026-01-21 15:30:06.094",0.500,"接地夹下端",3.020,1.530,1.610,3.077,1.446,1.708,"T0",
"2026-01-21 15:30:06.192",0.500,"焊把钳下端",3.020,1.150,1.560,3.137,1.391,1.679,"T0",
"2026-01-21 15:30:06.192",0.500,"接地夹下端",3.020,1.530,1.610,3.137,1.391,1.679,"T0",
"2026-01-21 15:30:06.293",0.500,"焊把钳下端",3.020,1.150,1.560,3.202,1.344,1.637,"T0",
"2026-01-21 15:30:06.293",0.500,"接地夹下端",3.020,1.530,1.610,3.202,1.344,1.637,"T0",
"2026-01-21 15:30:06.393",0.500,"焊把钳下端",3.020,1.150,1.560,3.252,1.325,1.586,"T0",
"2026-01-21 15:30:06.393",0.500,"接地夹下端",3.020,1.530,1.610,3.252,1.325,1.586,"T0",
"2026-01-21 15:30:06.492",0.500,"焊把钳下端",3.020,1.150,1.560,3.295,1.322,1.529,"T0",
"2026-01-21 15:30:06.493",0.500,"接地夹下端",3.020,1.530,1.610,3.295,1.322,1.529,"T0",
"2026-01-21 15:30:06.594",0.500,"焊把钳下端",3.020,1.150,1.560,3.325,1.325,1.467,"T0",
"2026-01-21 15:30:06.594",0.500,"接地夹下端",3.020,1.530,1.610,3.325,1.325,1.467,"T0",
"2026-01-21 15:30:06.693",0.500,"焊把钳下端",3.020,1.150,1.560,3.323,1.340,1.414,"T0",
"2026-01-21 15:30:06.693",0.500,"接地夹下端",3.020,1.530,1.610,3.323,1.340,1.414,"T0",
"2026-01-21 15:30:06.793",0.500,"焊把钳下端",3.020,1.150,1.560,3.309,1.364,1.366,"T0",
"2026-01-21 15:30:06.793",0.500,"接地夹下端",3.020,1.530,1.610,3.309,1.364,1.366,"T0",
"2026-01-21 15:30:06.893",0.500,"焊把钳下端",3.020,1.150,1.560,3.279,1.397,1.320,"T0",
"2026-01-21 15:30:06.893",0.500,"接地夹下端",3.020,1.530,1.610,3.279,1.397,1.320,"T0",
"2026-01-21 15:30:06.993",0.500,"焊把钳下端",3.020,1.150,1.560,3.240,1.436,1.275,"T0",
"2026-01-21 15:30:06.993",0.500,"接地夹下端",3.020,1.530,1.610,3.240,1.436,1.275,"T0",
"2026-01-21 15:30:07.093",0.500,"焊把钳下端",3.020,1.150,1.560,3.179,1.474,1.239,"T0",
"2026-01-21 15:30:07.093",0.500,"接地夹下端",3.020,1.530,1.610,3.179,1.474,1.239,"T0",
"2026-01-21 15:30:07.193",0.500,"接地夹下端",3.020,1.530,1.610,3.134,1.511,1.208,"T0",
"2026-01-21 15:30:07.292",0.500,"接地夹下端",3.020,1.530,1.610,3.103,1.551,1.177,"T0",
"2026-01-21 15:30:07.393",0.500,"接地夹下端",3.020,1.530,1.610,3.085,1.588,1.153,"T0",
"2026-01-21 15:30:07.493",0.500,"接地夹下端",3.020,1.530,1.610,3.063,1.621,1.138,"T0",
"2026-01-21 15:30:07.593",0.500,"接地夹下端",3.020,1.530,1.610,3.047,1.646,1.127,"T0",
"2026-01-21 15:30:18.492",0.500,"锤子",0.240,0.170,0.000,0.239,-0.085,0.337,"T0",
"2026-01-21 15:30:18.592",0.500,"锤子",0.240,0.170,0.000,0.193,-0.182,0.268,"T0",
"2026-01-21 15:30:18.693",0.500,"锤子",0.240,0.170,0.000,0.152,-0.228,0.201,"T0",
"2026-01-21 15:30:18.793",0.500,"锤子",0.240,0.170,0.000,0.120,-0.270,0.129,"T0",
"2026-01-21 15:30:19.294",0.500,"锤子",0.240,0.170,0.000,0.005,-0.244,0.029,"T0",
"2026-01-21 15:30:19.395",0.500,"锤子",0.240,0.170,0.000,-0.017,-0.226,-0.000,"T0",
"2026-01-21 15:30:19.492",0.500,"锤子",0.240,0.170,0.000,-0.036,-0.207,-0.000,"T0",
"2026-01-21 15:30:19.594",0.500,"锤子",0.240,0.170,0.000,-0.046,-0.191,-0.000,"T0",
"2026-01-21 15:30:19.694",0.500,"锤子",0.240,0.170,0.000,-0.050,-0.187,-0.000,"T0",
"2026-01-21 15:30:19.793",0.500,"锤子",0.240,0.170,0.000,-0.037,-0.222,-0.000,"T0",
"2026-01-21 15:30:39.092",0.500,"锤子",0.240,0.170,0.000,0.063,-0.286,-0.085,"T0",
