rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw,
2026-01-21 16:03:15.411,Tag 1,1.632,-0.532,1.396,2.38,2.07,3.42,3.03,1.58,1.49,2.83,2.68,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.461,Tag 1,1.664,-0.404,1.482,2.40,2.07,3.37,null,1.60,1.47,2.83,2.68,-78.72,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.512,Tag 1,1.664,-0.404,1.482,2.40,2.07,3.37,null,1.60,1.47,2.83,2.68,-78.72,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.561,Tag 1,1.693,-0.300,1.540,2.41,null,3.32,3.00,1.62,1.45,2.82,2.67,-79.14,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.612,Tag 1,1.693,-0.300,1.540,2.41,null,3.32,3.00,1.62,1.45,2.82,2.67,-79.14,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.662,Tag 1,1.620,-0.096,1.640,2.42,2.07,3.29,3.02,1.63,1.44,null,2.67,-79.15,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.711,Tag 1,1.620,-0.096,1.640,2.42,2.07,3.29,3.02,1.63,1.44,null,2.67,-79.15,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.760,Tag 1,1.639,-0.021,1.669,2.42,2.07,3.34,3.00,null,1.43,2.81,2.67,-79.04,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.811,Tag 1,1.639,-0.021,1.669,2.42,2.07,3.34,3.00,null,1.43,2.81,2.67,-79.04,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.862,Tag 1,1.654,0.025,1.688,2.42,2.08,3.48,3.00,1.64,1.42,2.80,2.68,-78.88,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.911,Tag 1,1.654,0.025,1.688,2.42,2.08,3.48,3.00,1.64,1.42,2.80,2.68,-78.88,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:15.962,Tag 1,1.663,0.022,1.697,2.43,2.08,3.79,2.99,1.65,1.40,2.79,2.68,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.011,Tag 1,1.663,0.022,1.697,2.43,2.08,3.79,2.99,1.65,1.40,2.79,2.68,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.061,Tag 1,1.670,-0.067,1.679,2.44,2.07,3.92,2.99,1.66,1.40,2.78,2.68,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.111,Tag 1,1.670,-0.067,1.679,2.44,2.07,3.92,2.99,1.66,1.40,2.78,2.68,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.162,Tag 1,1.675,-0.200,1.641,2.44,2.08,3.97,2.98,1.68,1.39,2.78,2.67,-78.90,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.211,Tag 1,1.675,-0.200,1.641,2.44,2.08,3.97,2.98,1.68,1.39,2.78,2.67,-78.90,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.262,Tag 1,1.777,-0.467,1.535,2.44,2.08,null,2.98,1.69,1.38,2.77,2.67,-78.98,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.312,Tag 1,1.777,-0.467,1.535,2.44,2.08,null,2.98,1.69,1.38,2.77,2.67,-78.98,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.362,Tag 1,1.777,-0.351,1.511,2.43,2.06,3.81,2.97,1.71,1.38,2.77,2.67,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.412,Tag 1,1.777,-0.351,1.511,2.43,2.06,3.81,2.97,1.71,1.38,2.77,2.67,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.461,Tag 1,1.780,-0.464,1.483,2.43,2.07,3.70,2.97,1.72,1.37,2.77,2.68,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.511,Tag 1,1.780,-0.464,1.483,2.43,2.07,3.70,2.97,1.72,1.37,2.77,2.68,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.563,Tag 1,1.781,-0.514,1.469,2.43,2.06,3.85,2.96,1.72,null,2.78,2.69,-78.71,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.612,Tag 1,1.781,-0.514,1.469,2.43,2.06,3.85,2.96,1.72,null,2.78,2.69,-78.71,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.663,Tag 1,1.780,-0.530,1.458,2.44,2.05,null,2.95,1.72,1.37,2.78,2.68,-78.63,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.711,Tag 1,1.780,-0.530,1.458,2.44,2.05,null,2.95,1.72,1.37,2.78,2.68,-78.63,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.761,Tag 1,1.781,-0.261,1.468,2.45,2.04,3.73,2.94,1.69,1.38,2.77,2.68,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.812,Tag 1,1.781,-0.261,1.468,2.45,2.04,3.73,2.94,1.69,1.38,2.77,2.68,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.862,Tag 1,1.785,-0.207,1.493,2.46,2.03,3.64,2.94,1.69,1.40,2.79,2.68,-78.43,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.912,Tag 1,1.785,-0.207,1.493,2.46,2.03,3.64,2.94,1.69,1.40,2.79,2.68,-78.43,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:16.961,Tag 1,1.794,-0.411,1.501,2.46,2.03,3.93,2.94,1.68,1.41,2.79,2.68,-78.47,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.011,Tag 1,1.794,-0.411,1.501,2.46,2.03,3.93,2.94,1.68,1.41,2.79,2.68,-78.47,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.061,Tag 1,1.803,-0.444,1.479,2.46,2.03,4.02,2.96,1.66,1.40,2.79,2.67,-78.46,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.112,Tag 1,1.803,-0.444,1.479,2.46,2.03,4.02,2.96,1.66,1.40,2.79,2.67,-78.46,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.162,Tag 1,1.812,-0.531,1.429,2.47,2.05,4.42,2.96,1.65,1.38,2.78,null,-78.68,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.212,Tag 1,1.812,-0.531,1.429,2.47,2.05,4.42,2.96,1.65,1.38,2.78,null,-78.68,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.262,Tag 1,1.820,-0.678,1.189,2.48,2.07,4.40,2.98,1.63,1.38,2.79,2.67,-78.93,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.312,Tag 1,1.820,-0.678,1.189,2.48,2.07,4.40,2.98,1.63,1.38,2.79,2.67,-78.93,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.361,Tag 1,1.824,-1.078,0.989,2.49,2.08,4.37,2.98,1.60,1.38,2.79,2.68,-79.07,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.411,Tag 1,1.824,-1.078,0.989,2.49,2.08,4.37,2.98,1.60,1.38,2.79,2.68,-79.07,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.462,Tag 1,1.828,-1.242,0.821,2.51,2.07,4.18,2.97,1.59,1.38,2.79,2.69,-79.15,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.511,Tag 1,1.828,-1.242,0.821,2.51,2.07,4.18,2.97,1.59,1.38,2.79,2.69,-79.15,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.562,Tag 1,1.829,-1.373,0.746,2.42,2.06,4.03,3.15,1.58,1.38,2.79,2.71,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.612,Tag 1,1.829,-1.373,0.746,2.42,2.06,4.03,3.15,1.58,1.38,2.79,2.71,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.660,Tag 1,1.819,-1.398,0.725,2.40,2.05,3.90,3.32,1.57,1.38,2.80,2.71,-79.01,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.711,Tag 1,1.819,-1.398,0.725,2.40,2.05,3.90,3.32,1.57,1.38,2.80,2.71,-79.01,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.761,Tag 1,1.810,-1.365,0.743,2.41,2.04,3.78,3.41,1.56,1.38,2.79,2.71,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.812,Tag 1,1.810,-1.365,0.743,2.41,2.04,3.78,3.41,1.56,1.38,2.79,2.71,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.862,Tag 1,1.802,-1.202,0.985,2.41,2.03,3.68,3.57,1.55,1.37,2.80,2.72,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.912,Tag 1,1.802,-1.202,0.985,2.41,2.03,3.68,3.57,1.55,1.37,2.80,2.72,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:17.962,Tag 1,1.796,-1.018,1.192,2.41,2.03,3.73,3.63,1.54,1.37,2.80,2.71,-80.59,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.012,Tag 1,1.796,-1.018,1.192,2.41,2.03,3.73,3.63,1.54,1.37,2.80,2.71,-80.59,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.061,Tag 1,1.791,-0.854,1.353,2.42,2.03,3.75,3.60,1.53,1.37,2.81,2.71,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.111,Tag 1,1.791,-0.854,1.353,2.42,2.03,3.75,3.60,1.53,1.37,2.81,2.71,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.162,Tag 1,1.784,-0.749,1.414,2.43,2.03,3.75,3.56,1.54,1.38,2.82,2.71,-79.16,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.211,Tag 1,1.784,-0.749,1.414,2.43,2.03,3.75,3.56,1.54,1.38,2.82,2.71,-79.16,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.261,Tag 1,1.788,-0.681,1.456,2.43,2.03,3.74,3.55,1.54,1.38,2.84,2.70,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.312,Tag 1,1.788,-0.681,1.456,2.43,2.03,3.74,3.55,1.54,1.38,2.84,2.70,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.361,Tag 1,1.792,-0.643,1.478,2.43,2.02,3.76,3.54,1.52,1.39,2.88,2.70,-78.93,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.412,Tag 1,1.792,-0.643,1.478,2.43,2.02,3.76,3.54,1.52,1.39,2.88,2.70,-78.93,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.461,Tag 1,1.797,-0.641,1.480,2.43,2.02,3.79,3.54,1.52,1.39,2.94,2.69,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.512,Tag 1,1.797,-0.641,1.480,2.43,2.02,3.79,3.54,1.52,1.39,2.94,2.69,-79.11,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.562,Tag 1,1.803,-0.671,1.468,2.43,2.01,3.82,3.53,1.52,1.39,3.00,2.70,-79.26,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.611,Tag 1,1.803,-0.671,1.468,2.43,2.01,3.82,3.53,1.52,1.39,3.00,2.70,-79.26,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.661,Tag 1,1.807,-0.697,1.456,2.44,2.01,3.84,3.53,1.52,1.40,3.05,2.69,-79.13,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.712,Tag 1,1.807,-0.697,1.456,2.44,2.01,3.84,3.53,1.52,1.40,3.05,2.69,-79.13,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.762,Tag 1,1.812,-0.718,1.447,2.43,2.01,3.85,3.52,1.52,1.40,3.09,2.69,-79.15,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.812,Tag 1,1.812,-0.718,1.447,2.43,2.01,3.85,3.52,1.52,1.40,3.09,2.69,-79.15,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.862,Tag 1,1.815,-0.745,1.431,2.43,2.01,3.87,3.51,1.52,1.41,3.13,2.69,-79.00,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.911,Tag 1,1.815,-0.745,1.431,2.43,2.01,3.87,3.51,1.52,1.41,3.13,2.69,-79.00,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.962,Tag 1,1.819,-0.777,1.413,2.42,2.01,3.88,3.51,1.52,1.41,3.17,2.69,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.012,Tag 1,1.819,-0.777,1.413,2.42,2.01,3.88,3.51,1.52,1.41,3.17,2.69,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.060,Tag 1,1.820,-0.810,1.391,2.41,2.01,3.89,3.52,1.51,1.42,3.19,2.72,-79.02,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.111,Tag 1,1.820,-0.810,1.391,2.41,2.01,3.89,3.52,1.51,1.42,3.19,2.72,-79.02,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.162,Tag 1,1.818,-0.834,1.373,2.41,2.00,3.88,3.51,1.50,1.41,3.14,2.73,-78.83,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.212,Tag 1,1.818,-0.834,1.373,2.41,2.00,3.88,3.51,1.50,1.41,3.14,2.73,-78.83,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.262,Tag 1,1.815,-0.847,1.360,2.36,2.00,3.89,3.50,1.50,1.41,3.14,2.77,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.312,Tag 1,1.815,-0.847,1.360,2.36,2.00,3.89,3.50,1.50,1.41,3.14,2.77,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.360,Tag 1,1.805,-0.861,1.339,2.32,2.00,3.90,3.50,1.49,1.42,3.16,2.79,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.412,Tag 1,1.805,-0.861,1.339,2.32,2.00,3.90,3.50,1.49,1.42,3.16,2.79,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.461,Tag 1,1.791,-0.873,1.316,2.29,2.00,3.90,3.52,1.48,1.41,3.13,2.80,-78.83,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.512,Tag 1,1.791,-0.873,1.316,2.29,2.00,3.90,3.52,1.48,1.41,3.13,2.80,-78.83,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.562,Tag 1,1.774,-0.883,1.287,2.28,2.00,3.89,3.55,1.47,1.40,3.09,2.79,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.611,Tag 1,1.774,-0.883,1.287,2.28,2.00,3.89,3.55,1.47,1.40,3.09,2.79,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.661,Tag 1,1.757,-0.884,1.267,2.27,2.00,3.88,3.57,1.48,1.41,3.08,2.79,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.712,Tag 1,1.757,-0.884,1.267,2.27,2.00,3.88,3.57,1.48,1.41,3.08,2.79,-78.81,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.761,Tag 1,1.740,-0.885,1.247,2.27,1.99,3.89,3.62,1.48,1.41,3.08,2.79,-79.08,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.811,Tag 1,1.740,-0.885,1.247,2.27,1.99,3.89,3.62,1.48,1.41,3.08,2.79,-79.08,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.862,Tag 1,1.724,-0.889,1.226,2.27,2.00,3.90,3.59,1.48,1.41,3.14,2.78,-79.12,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.912,Tag 1,1.724,-0.889,1.226,2.27,2.00,3.90,3.59,1.48,1.41,3.14,2.78,-79.12,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.962,Tag 1,1.714,-0.892,1.213,2.28,2.01,3.90,3.52,1.48,1.40,3.17,2.77,-79.00,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.012,Tag 1,1.714,-0.892,1.213,2.28,2.01,3.90,3.52,1.48,1.40,3.17,2.77,-79.00,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.061,Tag 1,1.708,-0.894,1.205,2.29,2.00,3.91,3.50,1.47,1.39,3.19,2.77,-79.09,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.111,Tag 1,1.708,-0.894,1.205,2.29,2.00,3.91,3.50,1.47,1.39,3.19,2.77,-79.09,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.161,Tag 1,1.707,-0.898,1.203,2.28,2.01,3.91,3.48,1.46,1.38,3.21,2.77,-79.17,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.211,Tag 1,1.707,-0.898,1.203,2.28,2.01,3.91,3.48,1.46,1.38,3.21,2.77,-79.17,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.262,Tag 1,1.704,-0.903,1.203,2.29,2.02,3.93,3.44,1.45,1.38,3.24,2.75,-78.94,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.313,Tag 1,1.704,-0.903,1.203,2.29,2.02,3.93,3.44,1.45,1.38,3.24,2.75,-78.94,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.362,Tag 1,1.702,-0.912,1.202,2.29,2.03,3.94,3.50,1.44,1.38,3.28,2.75,-78.95,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.412,Tag 1,1.702,-0.912,1.202,2.29,2.03,3.94,3.50,1.44,1.38,3.28,2.75,-78.95,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.462,Tag 1,1.699,-0.922,1.202,2.29,2.04,3.95,3.49,1.43,1.39,3.28,2.75,-78.97,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.512,Tag 1,1.699,-0.922,1.202,2.29,2.04,3.95,3.49,1.43,1.39,3.28,2.75,-78.97,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.560,Tag 1,1.698,-0.931,1.203,2.29,2.08,3.93,3.52,1.44,1.39,3.27,2.76,-79.07,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.612,Tag 1,1.698,-0.931,1.203,2.29,2.08,3.93,3.52,1.44,1.39,3.27,2.76,-79.07,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.662,Tag 1,1.692,-0.925,1.222,2.29,2.14,3.92,3.50,1.44,1.39,3.26,2.76,-78.90,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.711,Tag 1,1.692,-0.925,1.222,2.29,2.14,3.92,3.50,1.44,1.39,3.26,2.76,-78.90,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.761,Tag 1,1.678,-0.908,1.254,2.30,2.17,3.91,3.47,1.44,1.39,3.25,2.77,-78.96,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.812,Tag 1,1.678,-0.908,1.254,2.30,2.17,3.91,3.47,1.44,1.39,3.25,2.77,-78.96,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.862,Tag 1,1.661,-0.886,1.292,2.30,2.19,3.91,3.44,1.44,1.39,3.24,2.77,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.961,Tag 1,1.644,-0.857,1.335,2.30,2.20,3.90,null,1.45,1.40,3.21,2.78,-78.77,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.012,Tag 1,1.644,-0.857,1.335,2.30,2.20,3.90,null,1.45,1.40,3.21,2.78,-78.77,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.061,Tag 1,1.627,-0.824,1.380,2.30,2.23,3.89,3.43,1.45,1.39,3.18,2.79,-78.67,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.112,Tag 1,1.627,-0.824,1.380,2.30,2.23,3.89,3.43,1.45,1.39,3.18,2.79,-78.67,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.162,Tag 1,1.606,-0.785,1.431,2.31,2.24,3.89,3.41,1.44,1.38,3.25,null,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.212,Tag 1,1.606,-0.785,1.431,2.31,2.24,3.89,3.41,1.44,1.38,3.25,null,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.260,Tag 1,1.589,-0.754,1.470,2.31,2.26,null,3.38,1.43,1.38,3.30,2.78,-78.75,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.312,Tag 1,1.589,-0.754,1.470,2.31,2.26,null,3.38,1.43,1.38,3.30,2.78,-78.75,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.362,Tag 1,1.576,-0.602,1.524,2.31,2.26,3.87,3.37,1.43,1.38,3.37,2.78,-79.19,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.411,Tag 1,1.576,-0.602,1.524,2.31,2.26,3.87,3.37,1.43,1.38,3.37,2.78,-79.19,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.461,Tag 1,1.569,-0.578,1.548,2.31,2.25,3.84,3.36,1.43,1.37,3.41,2.78,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.512,Tag 1,1.569,-0.578,1.548,2.31,2.25,3.84,3.36,1.43,1.37,3.41,2.78,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.562,Tag 1,1.562,-0.553,1.571,2.31,2.24,3.83,3.36,1.42,1.37,3.46,2.78,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.612,Tag 1,1.562,-0.553,1.571,2.31,2.24,3.83,3.36,1.42,1.37,3.46,2.78,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.661,Tag 1,1.558,-0.526,1.590,2.31,2.23,3.81,3.37,1.41,1.37,3.39,2.79,-78.91,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.711,Tag 1,1.558,-0.526,1.590,2.31,2.23,3.81,3.37,1.41,1.37,3.39,2.79,-78.91,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.761,Tag 1,1.558,-0.506,1.599,2.32,2.23,3.80,3.38,1.41,1.37,3.44,2.78,-78.58,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.811,Tag 1,1.558,-0.506,1.599,2.32,2.23,3.80,3.38,1.41,1.37,3.44,2.78,-78.58,0,0,0,0,0,0,0,0,0,0,0,0,,
