rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw,
2026-01-21 16:03:18.762,Tag 0,1.831,0.038,1.624,2.72,2.02,3.22,3.94,2.01,1.28,2.70,3.02,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.812,Tag 0,1.891,0.039,1.663,2.75,2.03,3.21,3.94,1.99,1.29,2.70,3.00,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.862,Tag 0,1.891,0.039,1.663,2.75,2.03,3.21,3.94,1.99,1.29,2.70,3.00,-78.78,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.911,Tag 0,1.953,0.046,1.708,2.75,2.02,3.21,3.83,1.96,1.30,2.70,2.99,-78.89,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:18.962,Tag 0,1.953,0.046,1.708,2.75,2.02,3.21,3.83,1.96,1.30,2.70,2.99,-78.89,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.012,Tag 0,2.004,0.053,1.740,2.78,2.02,3.21,3.75,1.93,1.31,2.69,2.98,-78.82,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.060,Tag 0,2.004,0.053,1.740,2.78,2.02,3.21,3.75,1.93,1.31,2.69,2.98,-78.82,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.111,Tag 0,2.049,0.056,1.765,2.71,2.02,3.23,3.66,1.91,1.29,2.69,3.01,-78.61,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.162,Tag 0,2.049,0.056,1.765,2.71,2.02,3.23,3.66,1.91,1.29,2.69,3.01,-78.61,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.212,Tag 0,2.073,0.052,1.778,2.65,2.03,3.25,3.63,1.92,1.37,2.70,3.05,-78.48,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.261,Tag 0,2.073,0.052,1.778,2.65,2.03,3.25,3.63,1.92,1.37,2.70,3.05,-78.48,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.312,Tag 0,2.066,0.046,1.774,2.58,2.03,3.27,3.62,1.92,1.43,2.70,3.26,-78.52,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.360,Tag 0,2.066,0.046,1.774,2.58,2.03,3.27,3.62,1.92,1.43,2.70,3.26,-78.52,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.412,Tag 0,2.044,0.039,1.763,2.53,2.04,3.27,3.60,1.92,1.49,2.71,3.39,-78.56,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.461,Tag 0,2.044,0.039,1.763,2.53,2.04,3.27,3.60,1.92,1.49,2.71,3.39,-78.56,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.512,Tag 0,2.011,0.027,1.745,2.50,2.05,3.28,3.59,1.92,1.55,2.71,3.37,-78.68,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.562,Tag 0,2.011,0.027,1.745,2.50,2.05,3.28,3.59,1.92,1.55,2.71,3.37,-78.68,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.611,Tag 0,1.972,0.017,1.727,2.49,2.06,null,3.58,1.93,1.58,2.71,3.38,-78.61,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.661,Tag 0,1.972,0.017,1.727,2.49,2.06,null,3.58,1.93,1.58,2.71,3.38,-78.61,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.712,Tag 0,1.924,0.005,1.709,2.48,2.07,3.29,3.56,1.93,1.63,2.71,3.49,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.761,Tag 0,1.924,0.005,1.709,2.48,2.07,3.29,3.56,1.93,1.63,2.71,3.49,-78.87,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.811,Tag 0,1.883,0.002,1.695,2.47,2.08,3.29,3.52,1.93,1.55,2.71,3.56,-78.85,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.862,Tag 0,1.883,0.002,1.695,2.47,2.08,3.29,3.52,1.93,1.55,2.71,3.56,-78.85,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.912,Tag 0,1.851,0.004,1.685,2.44,2.09,3.29,3.46,1.93,1.62,2.71,3.52,-78.89,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:19.962,Tag 0,1.851,0.004,1.685,2.44,2.09,3.29,3.46,1.93,1.62,2.71,3.52,-78.89,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.012,Tag 0,1.822,0.009,1.680,2.41,2.10,3.30,3.42,1.92,1.65,2.71,3.54,-78.97,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.061,Tag 0,1.822,0.009,1.680,2.41,2.10,3.30,3.42,1.92,1.65,2.71,3.54,-78.97,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.111,Tag 0,1.800,0.013,1.676,2.39,2.11,3.30,3.39,1.93,1.69,2.71,3.53,-79.02,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.161,Tag 0,1.800,0.013,1.676,2.39,2.11,3.30,3.39,1.93,1.69,2.71,3.53,-79.02,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.211,Tag 0,1.780,0.018,1.671,2.38,2.11,3.31,3.37,1.92,1.72,2.70,3.52,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.262,Tag 0,1.780,0.018,1.671,2.38,2.11,3.31,3.37,1.92,1.72,2.70,3.52,-78.86,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.313,Tag 0,1.758,0.021,1.665,2.43,2.12,3.32,3.39,1.92,1.74,2.70,3.49,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.362,Tag 0,1.758,0.021,1.665,2.43,2.12,3.32,3.39,1.92,1.74,2.70,3.49,-78.92,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.412,Tag 0,1.748,0.020,1.666,2.47,2.12,3.32,3.44,1.91,1.77,2.70,3.47,-78.83,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.462,Tag 0,1.748,0.020,1.666,2.47,2.12,3.32,3.44,1.91,1.77,2.70,3.47,-78.83,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.512,Tag 0,1.746,0.016,1.671,2.44,2.13,3.33,3.42,1.91,1.78,2.70,3.49,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.560,Tag 0,1.746,0.016,1.671,2.44,2.13,3.33,3.42,1.91,1.78,2.70,3.49,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.611,Tag 0,1.744,0.011,1.676,2.43,2.15,3.34,3.38,1.89,1.79,2.70,3.47,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.662,Tag 0,1.744,0.011,1.676,2.43,2.15,3.34,3.38,1.89,1.79,2.70,3.47,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.711,Tag 0,1.739,0.010,1.683,2.42,2.16,3.35,3.34,1.89,1.81,2.70,3.50,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.761,Tag 0,1.739,0.010,1.683,2.42,2.16,3.35,3.34,1.89,1.81,2.70,3.50,-78.79,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.812,Tag 0,1.735,0.005,1.692,2.41,2.17,3.35,3.31,1.89,1.81,2.71,3.47,-78.70,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.862,Tag 0,1.735,0.005,1.692,2.41,2.17,3.35,3.31,1.89,1.81,2.71,3.47,-78.70,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:20.961,Tag 0,1.735,0.005,1.692,2.41,2.17,3.35,3.31,1.89,1.81,2.71,3.47,-78.70,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.012,Tag 0,1.733,0.005,1.701,2.40,2.17,3.35,3.40,1.92,1.76,2.71,3.42,-78.90,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.061,Tag 0,1.733,0.005,1.701,2.40,2.17,3.35,3.40,1.92,1.76,2.71,3.42,-78.90,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.112,Tag 0,1.722,0.004,1.703,2.39,2.18,3.36,3.50,1.96,1.71,2.73,3.36,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.162,Tag 0,1.722,0.004,1.703,2.39,2.18,3.36,3.50,1.96,1.71,2.73,3.36,-78.99,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.212,Tag 0,1.704,0.003,1.702,2.50,2.17,3.37,3.57,1.92,1.68,2.74,3.29,-78.77,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.260,Tag 0,1.704,0.003,1.702,2.50,2.17,3.37,3.57,1.92,1.68,2.74,3.29,-78.77,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.312,Tag 0,1.707,0.000,1.713,2.54,2.16,3.37,3.59,1.89,1.66,2.75,3.25,-78.88,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.362,Tag 0,1.707,0.000,1.713,2.54,2.16,3.37,3.59,1.89,1.66,2.75,3.25,-78.88,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.411,Tag 0,1.721,-0.004,1.727,2.54,2.16,3.37,3.65,1.86,1.65,2.76,3.24,-80.48,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.461,Tag 0,1.721,-0.004,1.727,2.54,2.16,3.37,3.65,1.86,1.65,2.76,3.24,-80.48,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.512,Tag 0,1.739,-0.008,1.740,2.54,2.16,3.38,3.70,1.83,1.64,2.76,3.21,-78.94,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.562,Tag 0,1.739,-0.008,1.740,2.54,2.16,3.38,3.70,1.83,1.64,2.76,3.21,-78.94,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.612,Tag 0,1.759,-0.016,1.752,2.63,2.15,3.37,3.73,1.80,1.64,2.77,3.18,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.661,Tag 0,1.759,-0.016,1.752,2.63,2.15,3.37,3.73,1.80,1.64,2.77,3.18,-79.06,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.711,Tag 0,1.794,-0.022,1.774,2.74,2.15,3.38,3.74,1.78,1.65,2.77,3.20,-78.98,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.761,Tag 0,1.794,-0.022,1.774,2.74,2.15,3.38,3.74,1.78,1.65,2.77,3.20,-78.98,0,0,0,0,0,0,0,0,0,0,0,0,,
2026-01-21 16:03:21.811,Tag 0,1.845,-0.028,1.803,2.80,2.15,3.39,3.73,1.75,1.66,2.77,3.24,-78.94,0,0,0,0,0,0,0,0,0,0,0,0,,
